accX,accY,accZ,gyroX,gyroY,gyroZ
0.22,0.15,1.61,-0.14,-2.40,0.46
0.22,0.15,1.61,-0.13,-2.40,0.47
0.22,0.15,1.61,-0.08,-2.22,0.42
0.22,0.15,1.61,-0.08,-2.32,0.53
0.22,0.15,1.61,-0.05,-2.19,0.56
0.22,0.15,1.61,-0.11,-2.31,0.58
0.22,0.15,1.61,-0.10,-2.43,0.47
0.22,0.15,1.61,-0.05,-2.44,0.48
0.22,0.15,1.61,-0.08,-2.33,0.58
0.22,0.15,1.61,-0.11,-2.29,0.53
0.22,0.15,1.61,-0.08,-2.24,0.41
0.22,0.15,1.61,-0.01,-2.34,0.55
0.22,0.15,1.61,-0.08,-2.39,0.56
0.22,0.15,1.61,-0.10,-2.46,0.52
0.22,0.15,1.61,-0.14,-2.31,0.51
0.22,0.15,1.61,-0.08,-2.24,0.54
0.22,0.15,1.61,0.05,-2.29,0.50
0.22,0.15,1.61,0.02,-2.30,0.57
0.22,0.15,1.61,-0.13,-2.43,0.50
0.22,0.15,1.61,-0.02,-2.31,0.41
0.22,0.15,1.61,-0.06,-2.24,0.50
0.22,0.15,1.61,-0.18,-2.48,0.40
0.22,0.15,1.61,-0.25,-2.25,0.47
0.23,0.15,1.61,0.04,-2.43,0.56
0.22,0.15,1.61,0.17,-2.45,0.40
0.22,0.15,1.61,-0.05,-2.38,0.46
0.22,0.15,1.61,-0.06,-2.38,0.42
0.22,0.15,1.61,-0.12,-2.33,0.53
0.22,0.15,1.61,-0.05,-2.20,0.48
0.22,0.15,1.61,-0.10,-2.30,0.50
0.22,0.15,1.61,-0.13,-2.26,0.59
0.22,0.15,1.61,-0.11,-2.35,0.56
0.22,0.15,1.61,-0.05,-2.35,0.50
0.22,0.15,1.61,-0.11,-2.40,0.46
0.22,0.15,1.61,0.00,-2.31,0.55
0.22,0.15,1.61,-0.08,-2.33,0.44
0.22,0.15,1.61,0.00,-2.32,0.46
0.22,0.15,1.61,-0.08,-2.30,0.47
0.22,0.15,1.61,-0.01,-2.21,0.62
0.22,0.15,1.61,0.01,-2.40,0.53
0.22,0.15,1.61,-0.07,-2.38,0.53
0.22,0.15,1.61,-0.06,-2.52,0.47
0.22,0.15,1.61,-0.23,-2.30,0.56
0.22,0.15,1.61,-0.08,-2.32,0.47
0.22,0.15,1.61,0.00,-2.24,0.52
0.22,0.15,1.61,0.06,-2.31,0.47
0.22,0.15,1.61,0.02,-2.31,0.49
0.22,0.15,1.61,-0.05,-2.43,0.48
0.22,0.15,1.61,0.01,-2.30,0.47
0.22,0.15,1.61,-0.09,-2.30,0.53
0.22,0.15,1.61,-0.09,-2.31,0.61
0.22,0.15,1.61,-0.01,-2.33,0.50
0.23,0.15,1.61,-0.11,-2.56,0.57
0.22,0.15,1.61,-0.09,-2.36,0.56
0.22,0.15,1.61,0.08,-2.27,0.60
0.22,0.15,1.61,0.18,-2.20,0.48
0.22,0.15,1.61,-0.03,-2.23,0.47
0.22,0.15,1.61,0.05,-2.33,0.54
0.22,0.15,1.61,-0.07,-2.28,0.50
0.22,0.15,1.61,0.00,-2.17,0.56
0.22,0.15,1.61,0.09,-2.23,0.47
0.22,0.15,1.61,0.10,-2.32,0.50
0.22,0.15,1.61,-0.06,-2.24,0.43
0.22,0.15,1.61,-0.18,-2.28,0.48
0.22,0.15,1.61,-0.04,-2.25,0.56
0.22,0.15,1.61,0.03,-2.36,0.47
0.22,0.15,1.61,-0.03,-2.24,0.47
0.22,0.15,1.61,-0.04,-2.43,0.53
0.23,0.15,1.61,-0.05,-2.23,0.50
0.22,0.15,1.61,-0.02,-2.35,0.46
0.22,0.15,1.61,0.05,-2.36,0.50
0.22,0.15,1.61,0.04,-2.40,0.51
0.22,0.15,1.61,0.01,-2.46,0.47
0.22,0.15,1.61,-0.02,-2.29,0.50
0.22,0.15,1.61,0.10,-2.23,0.52
0.22,0.15,1.61,0.03,-2.38,0.45
0.22,0.15,1.61,0.08,-2.37,0.44
0.22,0.15,1.61,0.12,-2.33,0.46
0.22,0.15,1.61,-0.02,-2.39,0.50
0.22,0.15,1.61,0.03,-2.47,0.49
0.22,0.15,1.61,-0.11,-2.26,0.55
0.22,0.15,1.61,-0.02,-2.34,0.60
0.22,0.15,1.61,-0.03,-2.17,0.47
0.22,0.15,1.61,0.01,-2.34,0.58
0.22,0.15,1.61,-0.09,-2.34,0.46
0.22,0.15,1.61,-0.17,-2.31,0.53
0.22,0.15,1.61,-0.04,-2.26,0.49
0.22,0.15,1.61,-0.03,-2.23,0.43
0.22,0.15,1.61,0.03,-2.39,0.47
0.22,0.15,1.61,-0.02,-2.34,0.53
0.22,0.15,1.61,-0.06,-2.40,0.49
0.22,0.15,1.61,-0.03,-2.40,0.56
0.22,0.15,1.61,0.04,-2.33,0.47
0.22,0.15,1.61,-0.05,-2.34,0.48
0.22,0.15,1.61,-0.07,-2.20,0.57
0.22,0.15,1.61,-0.06,-2.38,0.47
0.22,0.15,1.61,-0.02,-2.36,0.50
0.22,0.15,1.61,-0.02,-2.55,0.43
0.22,0.15,1.61,-0.11,-2.46,0.56
0.22,0.15,1.61,-0.06,-2.31,0.46
0.22,0.15,1.61,-0.05,-2.35,0.54
0.22,0.15,1.61,-0.10,-2.30,0.52
0.22,0.15,1.61,-0.02,-2.23,0.47
0.22,0.15,1.61,0.07,-2.40,0.47
0.22,0.15,1.61,0.06,-2.24,0.51
0.22,0.15,1.61,0.07,-2.34,0.37
0.22,0.15,1.61,0.00,-2.39,0.49
0.22,0.15,1.61,-0.11,-2.24,0.53
0.22,0.15,1.61,-0.08,-2.34,0.40
0.22,0.15,1.61,-0.14,-2.27,0.41
0.22,0.15,1.61,-0.08,-2.45,0.52
0.22,0.15,1.61,-0.17,-2.45,0.53
0.22,0.15,1.61,0.01,-2.28,0.56
0.22,0.15,1.61,0.05,-2.41,0.46
0.23,0.15,1.61,-0.14,-2.32,0.51
0.22,0.15,1.61,0.04,-2.33,0.55
0.22,0.15,1.61,-0.08,-2.26,0.50
0.22,0.15,1.61,0.09,-2.30,0.48
0.22,0.15,1.61,0.02,-2.37,0.47
0.22,0.15,1.61,-0.13,-2.32,0.48
0.22,0.15,1.61,-0.14,-2.37,0.66
0.22,0.15,1.61,-0.09,-2.40,0.42
0.22,0.15,1.61,-0.11,-2.43,0.56
0.22,0.15,1.61,-0.09,-2.36,0.44
0.22,0.14,1.61,-0.12,-2.26,0.58
0.22,0.15,1.61,-0.06,-2.27,0.50
0.22,0.15,1.61,0.00,-2.20,0.55
0.22,0.15,1.61,-0.11,-2.23,0.51
0.22,0.15,1.61,-0.01,-2.26,0.48
0.22,0.15,1.61,-0.08,-2.40,0.54
0.22,0.15,1.61,-0.03,-2.36,0.56
0.22,0.15,1.61,0.03,-2.26,0.50
0.22,0.15,1.61,0.09,-2.43,0.46
0.22,0.15,1.61,0.02,-2.40,0.53
0.22,0.15,1.61,0.01,-2.30,0.47
0.22,0.15,1.61,-0.04,-2.39,0.51
0.22,0.15,1.61,-0.07,-2.30,0.47
0.22,0.15,1.61,-0.07,-2.31,0.51
0.22,0.15,1.61,0.01,-2.38,0.56
0.22,0.15,1.61,-0.01,-2.35,0.46
0.22,0.15,1.61,-0.14,-2.44,0.48
0.22,0.15,1.61,0.01,-2.40,0.53
0.22,0.15,1.61,-0.02,-2.39,0.53
0.22,0.15,1.61,-0.11,-2.33,0.56
0.22,0.15,1.61,-0.07,-2.46,0.47
0.22,0.15,1.61,-0.16,-2.31,0.58
0.22,0.15,1.61,0.01,-2.35,0.59
0.22,0.15,1.61,-0.10,-2.37,0.53
0.22,0.15,1.61,-0.08,-2.33,0.53
0.22,0.15,1.61,0.02,-2.28,0.47
0.22,0.15,1.61,-0.04,-2.42,0.56
0.22,0.15,1.61,0.02,-2.34,0.53
0.22,0.15,1.61,-0.12,-2.37,0.44
0.22,0.15,1.61,-0.11,-2.27,0.60
0.22,0.15,1.61,-0.04,-2.21,0.50
0.22,0.15,1.61,-0.03,-2.37,0.50
0.22,0.15,1.61,-0.02,-2.37,0.57
0.22,0.15,1.61,-0.11,-2.34,0.53
0.23,0.15,1.61,-0.07,-2.30,0.43
0.22,0.15,1.61,0.01,-2.23,0.44
0.22,0.15,1.61,-0.02,-2.22,0.48
0.22,0.15,1.61,-0.09,-2.41,0.51
0.22,0.15,1.61,-0.04,-2.28,0.63
0.22,0.15,1.61,-0.16,-2.29,0.50
0.22,0.15,1.61,-0.02,-2.23,0.53
0.22,0.15,1.61,0.01,-2.31,0.57
0.23,0.15,1.61,-0.08,-2.37,0.56
0.22,0.15,1.61,-0.09,-2.36,0.47
0.22,0.15,1.61,-0.01,-2.37,0.44
0.22,0.15,1.61,-0.02,-2.41,0.44
0.22,0.15,1.61,-0.09,-2.45,0.55
0.22,0.15,1.61,-0.09,-2.30,0.60
0.22,0.15,1.61,-0.09,-2.31,0.58
0.22,0.15,1.61,-0.11,-2.22,0.53
0.22,0.15,1.61,-0.02,-2.30,0.57
0.22,0.15,1.61,-0.11,-2.43,0.47
0.22,0.15,1.61,-0.05,-2.40,0.55
0.22,0.15,1.61,-0.08,-2.33,0.51
0.22,0.15,1.61,0.05,-2.30,0.48
0.22,0.15,1.61,0.02,-2.28,0.57
0.23,0.15,1.61,-0.12,-2.35,0.53
0.22,0.15,1.61,-0.18,-2.41,0.52
0.22,0.15,1.61,-0.10,-2.27,0.51
0.22,0.15,1.61,-0.14,-2.29,0.59
0.22,0.15,1.61,-0.06,-2.37,0.51
0.22,0.15,1.61,-0.11,-2.48,0.48
0.22,0.15,1.61,-0.03,-2.44,0.43
0.22,0.15,1.61,0.11,-2.30,0.43
0.22,0.15,1.61,0.09,-2.20,0.54
0.22,0.15,1.61,0.08,-2.37,0.47
0.22,0.15,1.61,-0.14,-2.41,0.49
0.22,0.15,1.61,-0.11,-2.28,0.50
0.22,0.15,1.61,-0.14,-2.28,0.47
0.22,0.15,1.61,0.00,-2.33,0.47
0.23,0.15,1.61,0.06,-2.42,0.61
0.22,0.15,1.61,-0.04,-2.43,0.51
0.22,0.15,1.61,0.03,-2.36,0.53
0.22,0.15,1.61,0.02,-2.32,0.52
0.22,0.15,1.61,0.02,-2.33,0.45
0.22,0.15,1.61,-0.04,-2.33,0.51
0.22,0.15,1.61,-0.08,-2.33,0.54
0.22,0.15,1.61,-0.02,-2.20,0.51
0.22,0.15,1.61,-0.13,-2.22,0.51
0.22,0.15,1.61,-0.05,-2.32,0.49
0.22,0.15,1.61,0.10,-2.43,0.38
0.22,0.15,1.61,-0.04,-2.42,0.43
0.22,0.15,1.61,-0.11,-2.40,0.45
0.22,0.15,1.61,-0.08,-2.39,0.54
0.22,0.15,1.61,0.02,-2.27,0.48
0.22,0.15,1.61,0.04,-2.32,0.52
0.23,0.15,1.61,0.02,-2.46,0.48
0.22,0.15,1.61,0.02,-2.43,0.52
0.22,0.15,1.61,-0.05,-2.41,0.54
0.22,0.15,1.61,0.06,-2.50,0.42
0.22,0.15,1.61,0.10,-2.25,0.49
0.22,0.15,1.61,-0.04,-2.26,0.58
0.22,0.15,1.61,0.05,-2.30,0.55
0.22,0.15,1.61,0.11,-2.31,0.43
0.22,0.15,1.61,0.00,-2.30,0.53
0.22,0.15,1.61,-0.17,-2.33,0.54
0.22,0.15,1.61,-0.06,-2.25,0.53
0.23,0.15,1.61,-0.02,-2.41,0.51
0.22,0.15,1.61,-0.06,-2.46,0.47
0.22,0.15,1.61,0.08,-2.40,0.53
0.22,0.15,1.61,-0.23,-2.43,0.56
0.22,0.15,1.61,-0.21,-2.30,0.55
0.22,0.15,1.61,-0.37,-2.37,0.51
0.23,0.15,1.61,-0.39,-2.43,0.60
0.22,0.15,1.61,-0.27,-2.44,0.50
0.22,0.15,1.61,0.01,-2.30,0.56
0.22,0.15,1.61,0.15,-2.38,0.41
0.22,0.15,1.61,0.20,-2.25,0.44
0.22,0.15,1.61,0.24,-2.40,0.42
0.22,0.15,1.61,0.15,-2.46,0.37
0.22,0.15,1.61,-0.10,-2.47,0.50
0.22,0.15,1.61,-0.14,-2.30,0.66
0.22,0.15,1.61,-0.06,-2.24,0.51
0.22,0.15,1.61,0.05,-2.39,0.49
0.22,0.15,1.61,-0.08,-2.33,0.47
0.23,0.14,1.61,-0.24,-2.34,0.58
0.22,0.15,1.61,-0.14,-2.34,0.44
0.22,0.15,1.61,0.22,-2.28,0.46
0.23,0.15,1.61,0.27,-2.18,0.42
0.22,0.15,1.61,0.11,-2.43,0.50
0.22,0.15,1.61,-0.08,-2.24,0.55
0.22,0.15,1.61,0.09,-2.40,0.55
0.22,0.15,1.61,0.12,-2.36,0.44
0.22,0.15,1.62,-0.27,-2.38,0.43
0.23,0.15,1.61,-0.24,-2.27,0.55
0.22,0.15,1.61,0.18,-2.37,0.47
0.23,0.15,1.61,0.51,-2.37,0.40
0.23,0.15,1.61,0.33,-2.52,0.46
0.22,0.15,1.61,-0.18,-2.51,0.58
0.22,0.15,1.61,-0.34,-2.36,0.56
0.22,0.15,1.61,-0.11,-2.20,0.56
0.22,0.15,1.61,0.12,-2.24,0.41
0.22,0.15,1.61,-0.05,-2.33,0.60
0.22,0.15,1.61,-0.09,-2.41,0.57
0.22,0.15,1.61,-0.05,-2.20,0.62
0.22,0.14,1.61,0.04,-2.26,0.46
0.22,0.15,1.61,0.09,-2.25,0.46
0.22,0.15,1.61,-0.03,-2.28,0.43
0.22,0.15,1.61,-0.08,-2.34,0.42
0.22,0.15,1.61,-0.10,-2.37,0.50
0.22,0.15,1.61,-0.11,-2.38,0.57
0.22,0.15,1.61,-0.05,-2.35,0.53
0.22,0.15,1.61,-0.11,-2.46,0.48
0.22,0.15,1.61,-0.14,-2.34,0.66
0.22,0.15,1.61,0.05,-2.11,0.54
0.22,0.15,1.60,0.24,-2.14,0.50
0.22,0.14,1.61,-0.10,-2.38,0.47
0.22,0.15,1.62,-0.45,-2.27,0.57
0.22,0.15,1.61,-0.21,-2.14,0.49
0.22,0.15,1.61,0.22,-2.33,0.40
0.23,0.15,1.61,0.14,-2.27,0.56
0.23,0.14,1.61,-0.22,-2.42,0.56
0.22,0.15,1.61,-0.18,-2.33,0.51
0.22,0.15,1.61,0.09,-2.41,0.53
0.23,0.15,1.61,0.08,-2.38,0.52
0.22,0.14,1.61,-0.08,-2.33,0.60
0.22,0.15,1.61,-0.08,-2.46,0.50
0.22,0.15,1.61,-0.10,-2.33,0.61
0.22,0.15,1.61,0.01,-2.32,0.52
0.23,0.15,1.61,-0.02,-2.43,0.50
0.22,0.15,1.61,-0.05,-2.49,0.49
0.23,0.15,1.61,-0.05,-2.43,0.51
0.22,0.15,1.61,-0.08,-2.41,0.52
0.22,0.15,1.61,0.01,-2.43,0.46
0.22,0.14,1.61,0.04,-2.30,0.53
0.22,0.15,1.61,-0.02,-2.20,0.43
0.22,0.15,1.61,-0.16,-2.38,0.47
0.22,0.15,1.61,-0.07,-2.44,0.59
0.22,0.15,1.61,-0.17,-2.43,0.53
0.23,0.15,1.62,-0.31,-2.43,0.53
0.22,0.15,1.61,-0.16,-2.34,0.57
0.22,0.15,1.61,-0.08,-2.37,0.50
0.22,0.14,1.61,0.02,-2.36,0.40
0.23,0.15,1.61,-0.01,-2.49,0.56
0.22,0.15,1.61,-0.02,-2.20,0.53
0.22,0.15,1.61,0.11,-2.30,0.49
0.22,0.15,1.61,0.04,-2.33,0.49
0.22,0.15,1.61,-0.14,-2.34,0.51
0.23,0.15,1.61,-0.20,-2.40,0.50
0.22,0.15,1.61,-0.09,-2.39,0.43
0.22,0.15,1.61,-0.08,-2.40,0.50
0.23,0.15,1.61,-0.09,-2.39,0.50
0.22,0.15,1.61,-0.12,-2.37,0.50
0.22,0.15,1.61,-0.03,-2.33,0.53
0.22,0.15,1.61,-0.02,-2.36,0.50
0.22,0.15,1.61,-0.02,-2.37,0.55
0.22,0.15,1.61,0.03,-2.38,0.53
0.22,0.15,1.61,-0.03,-2.33,0.43
0.22,0.15,1.61,0.05,-2.39,0.49
0.22,0.15,1.61,-0.09,-2.29,0.53
0.23,0.15,1.61,-0.14,-2.24,0.55
0.22,0.15,1.61,-0.09,-2.35,0.45
0.22,0.14,1.61,-0.06,-2.33,0.44
0.22,0.15,1.61,-0.02,-2.37,0.47
0.23,0.15,1.61,-0.02,-2.42,0.46
0.22,0.15,1.61,-0.01,-2.33,0.49
0.22,0.15,1.61,0.05,-2.32,0.45
0.22,0.15,1.61,-0.03,-2.43,0.49
0.22,0.15,1.61,-0.04,-2.39,0.47
0.22,0.15,1.61,0.02,-2.43,0.46
0.22,0.15,1.61,0.02,-2.28,0.55
0.22,0.15,1.61,0.04,-2.25,0.56
0.22,0.15,1.61,0.04,-2.41,0.50
0.22,0.15,1.61,-0.02,-2.29,0.48
0.22,0.15,1.61,-0.05,-2.44,0.57
0.22,0.15,1.61,0.01,-2.30,0.46
0.23,0.15,1.61,0.01,-2.35,0.43
0.22,0.15,1.61,-0.08,-2.40,0.45
0.22,0.15,1.61,0.00,-2.30,0.54
0.22,0.15,1.61,-0.04,-2.31,0.56
0.22,0.15,1.61,0.00,-2.24,0.51
0.22,0.15,1.61,0.11,-2.13,0.45
0.22,0.15,1.61,-0.05,-2.31,0.42
0.22,0.15,1.61,-0.04,-2.30,0.52
0.22,0.15,1.61,-0.07,-2.44,0.53
0.22,0.15,1.61,0.00,-2.38,0.57
0.22,0.15,1.61,-0.03,-2.34,0.43
0.22,0.15,1.61,0.10,-2.30,0.40
0.22,0.15,1.61,0.01,-2.24,0.43
0.22,0.15,1.61,-0.14,-2.33,0.49
0.22,0.15,1.61,-0.11,-2.37,0.46
0.22,0.15,1.61,0.02,-2.23,0.50
0.22,0.15,1.61,-0.02,-2.28,0.50
0.22,0.15,1.61,-0.13,-2.31,0.53
0.22,0.15,1.61,-0.09,-2.31,0.55
0.22,0.15,1.61,-0.11,-2.44,0.61
0.22,0.15,1.61,-0.10,-2.30,0.62
0.22,0.15,1.61,-0.01,-2.37,0.50
0.22,0.15,1.60,0.05,-2.40,0.51
0.22,0.15,1.61,-0.13,-2.42,0.44
0.22,0.15,1.61,-0.08,-2.40,0.42
0.22,0.15,1.61,0.05,-2.32,0.50
0.22,0.15,1.61,0.07,-2.22,0.53
0.23,0.15,1.61,-0.08,-2.32,0.47
0.23,0.15,1.61,0.00,-2.49,0.51
0.22,0.15,1.61,-0.14,-2.26,0.42
0.22,0.15,1.61,-0.12,-2.35,0.48
0.22,0.15,1.61,0.02,-2.28,0.38
0.22,0.15,1.61,0.02,-2.30,0.55
0.23,0.15,1.61,0.03,-2.30,0.53
0.22,0.15,1.61,-0.04,-2.36,0.50
0.22,0.15,1.61,-0.12,-2.39,0.50
0.22,0.15,1.61,-0.05,-2.27,0.52
0.22,0.15,1.61,-0.08,-2.31,0.48
0.22,0.15,1.61,0.03,-2.39,0.60
0.22,0.15,1.61,0.09,-2.37,0.49
0.22,0.15,1.61,0.02,-2.41,0.48
0.22,0.15,1.61,-0.01,-2.42,0.47
0.22,0.15,1.61,0.02,-2.36,0.50
0.23,0.15,1.62,-0.12,-2.29,0.48
0.22,0.15,1.61,-0.01,-2.28,0.43
0.22,0.15,1.61,-0.10,-2.24,0.56
0.22,0.15,1.61,0.05,-2.22,0.52
0.22,0.15,1.61,-0.09,-2.30,0.55
0.22,0.15,1.61,-0.17,-2.30,0.51
0.22,0.15,1.61,-0.05,-2.25,0.53
0.23,0.15,1.61,-0.09,-2.48,0.56
0.23,0.15,1.61,-0.06,-2.27,0.53
0.22,0.15,1.61,0.11,-2.38,0.41
0.22,0.15,1.61,0.03,-2.43,0.49
0.22,0.15,1.61,0.02,-2.51,0.46
0.22,0.15,1.61,0.08,-2.47,0.53
0.22,0.15,1.61,0.03,-2.33,0.47
0.22,0.15,1.61,-0.08,-2.42,0.50
0.22,0.15,1.61,-0.24,-2.49,0.50
0.22,0.15,1.61,-0.18,-2.32,0.57
0.23,0.15,1.61,-0.08,-2.40,0.62
0.22,0.15,1.61,0.02,-2.35,0.50
0.22,0.15,1.61,0.00,-2.40,0.48
0.22,0.15,1.61,0.03,-2.36,0.49
0.22,0.15,1.61,-0.11,-2.30,0.43
0.22,0.15,1.61,-0.07,-2.42,0.47
0.22,0.15,1.61,-0.08,-2.26,0.50
0.22,0.15,1.61,-0.07,-2.30,0.54
0.22,0.15,1.61,-0.17,-2.23,0.53
0.22,0.15,1.61,-0.19,-2.23,0.55
0.22,0.15,1.61,-0.16,-2.24,0.52
0.22,0.15,1.61,-0.07,-2.33,0.49
0.22,0.15,1.61,-0.02,-2.39,0.60
0.22,0.15,1.61,0.01,-2.44,0.53
0.22,0.15,1.61,0.05,-2.43,0.50
0.22,0.15,1.61,0.00,-2.42,0.35
0.22,0.15,1.61,-0.02,-2.41,0.49
0.22,0.15,1.61,0.02,-2.43,0.47
0.23,0.15,1.61,-0.02,-2.33,0.50
0.22,0.15,1.61,-0.20,-2.35,0.53
0.22,0.15,1.61,-0.24,-2.43,0.53
0.22,0.15,1.61,-0.20,-2.20,0.43
0.22,0.15,1.61,-0.13,-2.35,0.49
0.23,0.15,1.61,0.07,-2.30,0.47
