accX,accY,accZ,gyroX,gyroY,gyroZ
-0.27,-0.09,2.00,-154.40,-7.19,30.49
-0.25,-0.14,2.00,-98.45,-26.07,27.64
-0.18,-0.21,2.00,-68.20,-44.76,40.22
0.06,-0.23,2.00,-42.04,-53.97,64.48
0.36,-0.20,2.00,25.61,-55.36,64.58
0.49,-0.21,2.00,103.52,-36.74,42.02
0.48,-0.16,1.71,166.25,-25.38,2.52
0.43,-0.12,1.41,198.76,-22.12,-26.97
0.36,-0.06,1.17,204.97,-29.16,-45.63
0.33,-0.01,1.02,214.43,-59.65,-69.77
0.25,0.07,0.78,215.19,-39.56,-96.43
0.09,0.08,0.54,195.59,-21.85,-114.53
-0.10,0.15,0.36,165.73,-22.71,-118.93
-0.19,0.19,0.29,130.87,-38.04,-104.87
-0.20,0.22,0.23,103.01,-42.32,-89.26
-0.19,0.25,0.18,75.98,-46.57,-80.80
-0.19,0.27,0.21,46.91,-59.69,-79.58
-0.19,0.26,0.25,25.54,-58.08,-86.98
-0.24,0.26,0.20,13.66,-16.88,-95.16
-0.39,0.26,0.08,-3.65,19.62,-97.07
-0.49,0.24,0.03,-33.13,15.56,-87.98
-0.56,0.21,0.05,-71.91,31.33,-73.40
-0.61,0.18,0.14,-119.45,45.69,-52.44
-0.63,0.14,0.35,-165.95,53.67,-31.89
-0.60,0.10,0.62,-191.96,44.16,-16.23
-0.57,0.07,0.92,-212.78,37.03,-4.64
-0.52,0.06,1.32,-222.71,15.34,6.71
-0.49,0.07,1.76,-209.11,6.07,15.94
-0.42,0.08,2.00,-159.72,-11.22,22.12
-0.37,0.09,2.00,-105.70,-16.50,25.92
-0.33,0.12,2.00,-54.81,-6.69,31.78
-0.29,0.15,2.00,23.24,-6.31,29.21
-0.30,0.19,2.00,81.57,-2.34,25.22
-0.37,0.21,1.69,110.59,-6.80,22.47
-0.44,0.22,1.42,121.60,-17.49,25.93
-0.47,0.21,1.22,124.73,-29.05,31.75
-0.48,0.19,1.05,123.31,-33.74,38.67
-0.49,0.19,0.93,114.36,-36.46,46.71
-0.48,0.17,0.82,109.12,-43.62,58.60
-0.40,0.16,0.71,104.04,-36.35,73.62
-0.30,0.17,0.61,95.43,-28.21,83.77
-0.15,0.18,0.58,85.50,-16.37,87.87
-0.10,0.19,0.49,96.89,-12.65,72.90
-0.24,0.18,0.25,107.42,-24.32,55.69
-0.32,0.16,0.04,86.43,-42.02,62.76
-0.30,0.17,-0.05,33.61,-18.48,88.79
-0.16,0.16,0.03,-31.13,28.56,120.55
0.00,0.15,0.20,-77.64,62.06,131.98
0.13,0.14,0.39,-97.85,69.80,121.83
0.15,0.14,0.52,-99.57,61.10,97.15
0.06,0.10,0.52,-94.22,66.19,69.32
-0.16,0.06,0.49,-119.13,45.16,65.11
-0.03,0.04,0.75,-184.47,35.48,97.52
0.23,0.04,1.27,-233.80,43.79,117.68
0.45,-0.03,1.70,-229.61,10.90,119.82
0.55,-0.05,1.96,-193.24,3.59,85.84
0.62,-0.08,2.00,-142.47,-22.19,42.64
0.54,-0.12,2.00,-90.55,-26.60,16.62
0.42,-0.16,2.00,-22.25,-28.24,-11.52
0.27,-0.14,2.00,49.23,-28.14,-35.61
0.10,-0.11,1.81,112.47,-28.69,-42.64
-0.00,-0.04,1.46,156.65,-37.12,-47.21
-0.10,0.03,1.21,171.60,-58.61,-47.10
-0.13,0.10,1.07,172.64,-69.53,-35.99
-0.13,0.15,0.90,164.73,-52.15,-19.26
-0.15,0.20,0.72,135.80,-36.33,-5.78
-0.19,0.23,0.64,118.59,-9.36,1.65
-0.25,0.25,0.53,112.86,-7.97,3.63
-0.28,0.26,0.43,104.64,-10.63,8.35
-0.33,0.24,0.31,97.80,-2.40,18.06
-0.37,0.21,0.16,92.51,-13.89,25.59
-0.45,0.20,-0.01,71.91,-48.95,29.38
-0.53,0.13,-0.02,13.25,-93.97,38.05
-0.50,0.04,0.19,-39.70,-59.73,71.79
-0.42,-0.04,0.44,-75.33,29.02,121.04
-0.24,-0.11,0.58,-94.80,109.18,175.84
0.06,-0.12,0.71,-116.95,172.11,207.46
0.13,-0.13,0.80,-133.37,168.38,209.76
0.39,-0.28,0.89,-160.26,114.78,198.90
0.41,-0.29,1.09,-186.74,119.54,164.70
0.49,-0.37,1.41,-204.41,69.58,153.74
0.72,-0.43,1.84,-192.05,13.04,146.06
0.92,-0.47,2.00,-137.37,-2.40,115.67
1.06,-0.48,2.00,-60.91,-1.85,62.78
1.06,-0.47,2.00,22.60,6.58,5.57
0.95,-0.43,2.00,102.10,8.83,-45.88
0.75,-0.40,1.71,154.21,10.18,-98.60
0.48,-0.34,1.39,183.33,6.26,-131.13
0.32,-0.28,1.12,206.15,-38.40,-143.29
0.26,-0.18,0.78,208.96,-71.18,-160.60
0.11,-0.12,0.53,163.97,-92.59,-188.25
-0.13,-0.02,0.43,118.44,-70.79,-197.12
-0.27,0.04,0.41,68.76,-71.56,-178.84
-0.43,0.08,0.39,46.74,-25.85,-162.57
-0.53,0.14,0.30,37.16,-13.10,-133.26
-0.58,0.17,0.25,16.17,-12.15,-108.28
-0.64,0.19,0.19,-10.06,19.62,-83.66
-0.71,0.18,0.17,-41.75,41.83,-60.22
-0.76,0.15,0.23,-78.25,60.84,-31.97
-0.74,0.12,0.34,-105.98,70.85,3.79
-0.59,0.12,0.49,-134.54,87.20,36.13
-0.40,0.15,0.68,-170.33,109.26,57.22
-0.29,0.07,0.92,-206.81,123.09,33.71
-0.30,-0.03,1.32,-205.80,48.97,23.88
-0.17,-0.07,1.67,-184.92,-5.66,36.27
0.02,-0.13,1.99,-168.15,-13.78,69.73
0.29,-0.22,2.00,-136.90,-9.28,91.80
0.60,-0.26,2.00,-78.19,-19.79,87.97
0.82,-0.28,2.00,19.92,0.66,55.08
0.77,-0.27,2.00,133.67,5.41,-10.93
0.57,-0.24,1.74,204.08,-8.03,-77.16
0.29,-0.22,1.36,224.92,-35.30,-123.99
0.03,-0.11,1.02,217.63,-62.80,-141.30
-0.07,-0.09,0.83,158.10,-73.07,-122.09
-0.16,-0.02,0.79,128.25,-55.18,-109.31
-0.18,0.05,0.70,126.63,-48.81,-106.22
-0.21,0.09,0.56,124.75,-44.01,-103.07
-0.26,0.14,0.40,117.80,-20.53,-100.37
-0.33,0.18,0.21,102.91,7.77,-94.58
-0.38,0.21,0.07,74.38,27.66,-82.91
-0.40,0.23,0.00,31.72,30.69,-72.20
-0.42,0.22,0.02,-5.23,7.04,-72.63
-0.51,0.20,0.05,-32.43,-8.30,-77.51
-0.64,0.18,0.07,-60.80,3.38,-72.19
-0.74,0.16,0.15,-105.06,15.41,-47.79
-0.72,0.12,0.32,-146.72,29.14,-14.98
-0.62,0.08,0.57,-186.43,35.71,14.47
-0.46,0.05,1.02,-228.41,19.94,34.93
-0.22,0.04,1.67,-240.61,-0.60,34.70
-0.15,0.01,2.00,-184.15,-16.50,9.98
-0.23,-0.03,2.00,-103.21,-15.25,-7.41
-0.20,-0.07,2.00,-58.48,-12.59,14.61
0.03,-0.06,2.00,-2.99,1.46,40.28
0.23,-0.04,2.00,81.34,17.46,30.92
0.25,-0.00,1.78,141.86,10.50,-4.62
0.12,0.03,1.38,161.29,-3.15,-37.33
0.06,0.07,1.13,157.13,-23.58,-49.90
0.05,0.12,0.98,147.29,-33.03,-58.13
0.07,0.16,0.87,139.60,-45.53,-65.98
0.07,0.20,0.77,134.10,-41.21,-75.46
0.03,0.23,0.65,132.46,-40.08,-86.56
-0.04,0.27,0.48,125.68,-35.78,-96.12
-0.10,0.30,0.35,103.85,-29.97,-88.62
-0.07,0.32,0.25,82.48,-5.93,-74.29
-0.00,0.30,0.19,60.80,-13.66,-69.98
0.07,0.28,0.20,39.13,-52.16,-87.67
-0.04,0.20,0.21,15.08,-89.71,-127.93
-0.31,0.13,0.22,-6.82,-96.36,-166.51
-0.64,0.09,0.12,-26.66,-47.33,-176.89
-1.02,0.06,0.01,-77.62,-9.46,-149.63
-1.12,0.03,0.18,-157.85,-15.42,-84.26
-0.95,0.01,0.70,-239.46,14.41,-14.07
-0.68,-0.01,1.38,-250.00,7.68,23.26
-0.44,0.03,1.91,-201.44,-18.56,19.74
-0.41,0.06,2.00,-121.03,-19.56,-0.92
-0.49,0.08,2.00,-64.28,-5.95,-6.46
-0.53,0.09,2.00,-21.12,-7.91,1.93
-0.51,0.12,1.98,16.63,-5.31,17.49
-0.44,0.15,1.82,43.22,0.49,32.38
-0.36,0.15,1.63,71.64,5.55,38.04
-0.36,0.16,1.37,95.67,6.13,32.96
-0.43,0.16,1.10,106.99,-8.28,26.13
-0.49,0.16,0.97,107.19,-12.95,27.37
-0.54,0.17,0.82,104.79,-17.00,39.51
-0.53,0.19,0.68,101.54,-17.11,59.56
-0.47,0.21,0.53,95.46,-8.08,80.69
-0.36,0.23,0.42,83.08,-13.98,97.93
-0.29,0.23,0.33,65.82,-16.99,103.19
-0.24,0.23,0.24,46.26,-20.89,102.60
-0.23,0.21,0.21,10.62,10.11,105.58
-0.20,0.16,0.21,-20.09,36.93,111.78
-0.13,0.13,0.28,-51.32,36.24,115.78
-0.06,0.12,0.41,-76.74,38.45,112.73
-0.03,0.08,0.48,-82.38,35.41,102.13
-0.11,0.04,0.45,-98.13,28.82,94.10
-0.05,-0.00,0.63,-139.25,16.00,107.62
0.18,0.02,1.09,-177.46,43.50,124.62
0.37,0.05,1.54,-156.17,32.35,108.71
0.32,0.09,1.57,-101.45,19.49,58.70
0.20,0.07,1.56,-90.98,-13.88,32.14
0.19,0.03,1.80,-111.23,-28.14,32.36
0.28,-0.02,2.00,-104.53,-27.41,31.78
0.26,-0.04,2.00,-48.07,-13.70,17.80
0.15,-0.09,2.00,42.47,-10.93,3.74
0.05,-0.06,1.84,125.26,-6.11,-5.52
-0.06,-0.01,1.39,152.35,-19.62,-11.42
-0.12,0.05,1.06,147.19,-33.03,-13.74
-0.23,0.11,0.87,125.01,-36.80,-11.30
-0.28,0.14,0.77,108.57,-25.39,-1.43
-0.32,0.15,0.66,101.34,-20.26,8.91
-0.34,0.17,0.53,94.44,5.00,19.77
-0.41,0.18,0.42,75.87,-2.47,31.34
-0.42,0.16,0.37,58.91,-4.10,42.20
-0.43,0.14,0.30,42.98,-12.27,52.99
-0.41,0.12,0.24,16.48,-16.10,64.05
-0.38,0.08,0.31,-19.75,6.87,82.69
-0.30,0.06,0.44,-47.34,23.99,102.36
-0.20,0.05,0.54,-54.86,34.32,109.10
-0.16,0.04,0.52,-56.46,54.81,110.70
-0.20,0.01,0.52,-80.54,43.35,117.59
-0.09,-0.05,0.72,-122.25,38.97,138.18
0.14,-0.07,1.08,-160.34,40.04,162.61
0.41,-0.08,1.61,-173.16,35.12,192.99
0.74,-0.11,1.98,-134.19,8.47,188.95
0.95,-0.07,2.00,-74.36,0.33,134.77
0.97,-0.05,2.00,-9.10,3.32,74.02
0.74,-0.03,1.94,57.17,-10.99,-4.57
0.42,-0.01,1.69,103.89,-46.76,-63.72
0.10,0.01,1.46,122.02,-74.16,-85.87
-0.10,0.03,1.23,112.85,-92.45,-71.82
-0.15,0.07,1.15,106.22,-62.72,-47.20
-0.16,0.11,1.01,116.65,-45.80,-28.82
-0.18,0.13,0.81,122.67,-37.55,-13.64
-0.16,0.16,0.61,110.33,-21.41,0.80
-0.16,0.16,0.47,84.09,-28.40,7.76
-0.17,0.16,0.46,50.27,-41.01,7.32
-0.27,0.13,0.50,33.71,-55.57,7.76
-0.31,0.09,0.45,30.23,-59.80,17.29
-0.35,0.06,0.33,22.83,-42.40,30.60
-0.39,0.03,0.24,2.60,-30.53,48.79
-0.38,-0.01,0.24,-30.24,6.90,74.54
-0.35,-0.07,0.32,-67.33,67.86,106.42
-0.16,-0.12,0.50,-106.26,104.14,141.30
0.07,-0.11,0.77,-139.11,145.29,157.55
0.29,-0.10,1.12,-154.08,144.98,164.22
0.42,-0.20,1.36,-140.32,121.64,142.13
0.58,-0.21,1.52,-116.56,83.70,109.33
0.60,-0.23,1.71,-99.93,55.92,83.85
0.75,-0.27,1.92,-77.92,11.80,64.02
0.92,-0.29,2.00,-43.17,5.13,38.70
0.99,-0.33,2.00,10.93,-2.74,0.31
0.96,-0.32,1.96,75.16,-18.98,-49.55
0.86,-0.31,1.66,116.44,-35.68,-101.84
0.66,-0.30,1.42,135.31,-56.76,-156.35
0.35,-0.23,1.13,148.28,-91.65,-190.19
0.14,-0.22,0.92,127.69,-85.14,-194.41
-0.03,-0.17,0.77,114.99,-56.68,-189.25
-0.18,-0.09,0.59,108.70,-30.41,-184.24
-0.31,-0.01,0.43,93.04,-26.04,-175.58
-0.45,0.06,0.31,68.50,-25.48,-165.65
-0.55,0.11,0.28,41.38,-14.73,-152.89
-0.68,0.17,0.24,17.35,4.26,-129.29
-0.73,0.16,0.23,-4.29,12.90,-102.83
-0.81,0.18,0.17,-21.09,25.35,-79.08
-0.79,0.18,0.16,-45.43,19.91,-38.63
-0.72,0.17,0.20,-77.69,37.59,-2.26
-0.57,0.13,0.32,-107.16,40.87,25.18
-0.48,0.11,0.45,-140.56,60.66,41.72
-0.30,0.06,0.76,-187.04,56.39,63.28
-0.10,-0.01,1.22,-221.89,36.83,77.23
0.23,-0.10,1.76,-227.91,32.18,86.65
0.51,-0.14,2.00,-190.77,0.22,66.18
0.63,-0.16,2.00,-92.48,-11.32,26.56
0.54,-0.19,2.00,15.43,13.96,-16.62
0.44,-0.15,2.00,99.33,14.37,-37.22
0.37,-0.09,1.78,143.31,12.35,-51.39
0.31,-0.04,1.44,142.88,0.74,-68.39
0.19,-0.01,1.18,133.81,-15.08,-95.75
-0.00,0.00,1.01,126.69,-19.91,-110.56
-0.13,0.03,0.84,127.54,-34.98,-111.56
-0.17,0.07,0.70,113.22,-38.62,-97.24
-0.09,0.13,0.65,91.09,1.55,-79.47
-0.08,0.14,0.55,83.47,1.26,-84.50
-0.14,0.17,0.46,73.33,2.47,-97.27
-0.23,0.19,0.39,57.84,-3.55,-99.27
-0.26,0.20,0.32,50.20,8.77,-91.26
-0.22,0.20,0.16,49.20,42.11,-84.27
-0.29,0.20,-0.08,37.48,53.47,-90.09
-0.39,0.19,-0.23,-13.09,25.30,-91.71
-0.53,0.15,-0.09,-102.68,-7.85,-80.12
-0.50,0.07,0.32,-180.47,-14.66,-58.87
-0.49,0.02,0.89,-225.53,-10.25,-41.25
-0.42,-0.01,1.53,-228.91,-20.11,-21.28
-0.32,-0.05,2.00,-188.42,-13.00,-4.07
-0.10,-0.03,2.00,-127.32,-25.30,0.84
0.08,-0.02,2.00,-53.16,-13.31,-21.03
-0.01,-0.03,2.00,36.00,-6.81,-62.68
-0.15,-0.00,1.92,99.29,0.37,-73.22
-0.15,0.11,1.62,117.65,7.90,-63.92
-0.06,0.14,1.40,127.96,-10.40,-61.27
-0.06,0.18,1.17,138.57,-12.17,-71.39
-0.11,0.22,0.92,140.57,-4.33,-82.70
-0.26,0.26,0.69,121.57,2.37,-91.72
-0.43,0.29,0.64,89.58,-30.49,-91.35
-0.55,0.28,0.70,65.07,-52.69,-82.88
-0.67,0.26,0.76,52.83,-51.02,-76.03
-0.85,0.22,0.77,48.84,-37.12,-66.75
-1.01,0.18,0.73,53.94,-18.98,-43.27
-1.06,0.15,0.62,58.13,11.70,-5.42
-1.02,0.15,0.40,63.22,40.73,35.86
-0.89,0.16,0.11,59.19,53.47,69.87
-0.73,0.18,-0.13,18.20,54.46,98.89
-0.53,0.16,-0.08,-53.43,42.69,118.26
-0.31,0.14,0.16,-101.59,21.80,125.79
-0.18,0.11,0.41,-120.46,32.88,118.55
-0.15,0.10,0.50,-123.86,37.38,111.63
-0.05,0.08,0.62,-144.47,32.05,113.82
0.04,0.08,0.88,-171.47,27.27,110.03
0.11,0.05,1.26,-186.40,-12.26,104.25
0.21,0.02,1.70,-188.98,-31.00,98.01
0.32,0.01,2.00,-167.35,-38.18,80.90
0.38,-0.05,2.00,-109.95,-38.66,56.40
0.30,-0.06,2.00,-32.20,-18.24,24.32
0.16,-0.08,2.00,23.29,-4.70,6.63
-0.01,-0.03,2.00,88.02,-3.01,-9.73
-0.14,-0.00,1.68,115.97,-0.77,-10.09
-0.24,0.04,1.39,127.70,-2.96,-7.61
-0.31,0.07,1.16,128.50,-18.07,1.35
-0.30,0.11,1.00,122.11,-21.75,14.36
-0.31,0.13,0.85,120.64,-24.48,26.22
-0.31,0.15,0.64,121.16,-8.19,31.74
-0.32,0.18,0.45,99.06,1.66,39.31
-0.29,0.19,0.43,60.98,11.16,52.80
-0.25,0.21,0.46,38.67,13.78,60.76
-0.25,0.22,0.45,29.48,15.91,61.26
-0.23,0.20,0.41,22.47,12.51,65.25
-0.23,0.21,0.35,6.21,12.70,70.03
-0.14,0.19,0.39,-16.40,0.17,77.05
-0.08,0.19,0.48,-35.88,25.89,77.00
-0.13,0.18,0.51,-39.11,66.47,67.51
-0.22,0.14,0.37,-42.30,50.34,52.73
-0.29,0.10,0.41,-85.98,26.93,61.23
-0.18,0.06,0.72,-130.07,55.55,86.64
-0.05,0.01,0.98,-140.55,67.86,99.63
0.09,0.01,1.18,-138.21,47.43,98.97
0.21,-0.01,1.45,-149.27,17.88,90.12
0.21,-0.04,1.73,-150.03,0.02,70.15
0.24,-0.09,2.00,-135.38,-14.82,55.06
0.25,-0.13,2.00,-94.19,-25.63,42.91
0.29,-0.16,2.00,-25.52,-43.68,32.55
0.34,-0.13,2.00,46.52,-52.76,14.12
0.26,-0.10,1.80,104.76,-65.51,-16.12
0.07,-0.06,1.50,146.35,-69.95,-38.28
-0.06,-0.02,1.26,164.05,-72.91,-40.84
-0.16,0.02,1.06,171.16,-67.14,-33.29
-0.22,0.09,0.87,164.75,-68.80,-25.76
-0.23,0.13,0.69,137.80,-61.98,-16.04
-0.25,0.15,0.61,105.93,-34.29,-4.84
-0.26,0.16,0.60,89.00,-15.10,3.96
-0.26,0.19,0.55,84.24,10.12,12.50
-0.26,0.19,0.47,85.48,31.32,22.70
-0.31,0.19,0.25,88.16,28.79,23.55
-0.35,0.20,0.05,68.41,19.21,27.94
-0.37,0.19,-0.03,17.46,16.05,39.90
-0.30,0.17,0.05,-41.08,74.97,58.78
-0.38,0.14,0.20,-101.42,115.65,69.02
-0.33,0.08,0.50,-135.99,90.17,86.07
-0.15,0.04,0.72,-163.22,111.74,111.92
-0.02,0.02,0.98,-185.26,140.88,121.51
0.18,-0.03,1.23,-208.04,106.34,133.17
0.36,-0.11,1.51,-216.06,61.78,117.50
0.50,-0.21,1.80,-195.83,40.34,85.05
0.54,-0.26,2.00,-145.84,35.22,53.25
0.61,-0.29,2.00,-85.50,4.62,18.71
0.66,-0.29,2.00,-25.02,-18.69,-19.26
0.59,-0.31,2.00,35.75,-20.19,-67.99
0.41,-0.31,1.83,87.34,-23.40,-113.10
0.23,-0.30,1.61,122.02,-29.27,-139.31
0.09,-0.24,1.42,138.85,-38.86,-150.54
-0.02,-0.21,1.25,149.27,-52.97,-156.04
-0.09,-0.15,1.12,158.60,-58.22,-157.88
-0.16,-0.07,0.96,165.72,-63.44,-158.79
-0.28,-0.01,0.70,164.57,-48.67,-156.85
-0.38,0.04,0.46,154.42,-11.52,-149.56
-0.46,0.09,0.24,137.09,9.17,-133.80
-0.51,0.13,0.05,109.85,35.95,-113.91
-0.51,0.16,-0.07,68.02,45.85,-95.82
-0.55,0.17,-0.12,19.91,44.26,-96.39
-0.69,0.15,-0.08,-24.65,20.98,-103.72
-0.90,0.14,-0.01,-72.88,11.69,-92.01
-0.89,0.13,0.18,-131.76,8.57,-52.53
-0.78,0.11,0.46,-178.74,44.36,-11.47
-0.62,0.10,0.81,-204.97,29.57,23.12
-0.40,0.06,1.20,-222.44,-1.14,42.68
-0.24,0.03,1.64,-234.64,-33.41,46.40
-0.02,-0.06,2.00,-220.35,-68.76,46.56
0.09,-0.13,2.00,-161.13,-63.10,43.16
0.17,-0.19,2.00,-66.14,-40.95,39.01
0.23,-0.17,2.00,37.67,-3.56,31.58
0.23,-0.13,1.96,118.50,17.43,13.20
0.16,-0.09,1.56,167.74,23.15,-11.38
0.11,-0.01,1.24,182.04,13.70,-30.40
0.04,0.04,1.05,167.75,-11.57,-47.42
0.02,0.10,0.95,149.28,-54.73,-66.84
-0.00,0.13,0.90,133.31,-73.81,-85.06
-0.02,0.17,0.85,128.91,-71.45,-97.62
-0.09,0.19,0.73,135.05,-53.13,-106.15
-0.16,0.21,0.55,140.18,-34.58,-109.46
-0.25,0.26,0.32,129.30,-17.20,-98.59
-0.27,0.31,0.14,93.40,22.34,-74.87
-0.20,0.36,0.09,42.03,48.48,-55.82
-0.14,0.37,0.16,-0.48,31.26,-56.63
-0.11,0.36,0.28,-24.95,-6.95,-77.23
-0.19,0.33,0.36,-36.54,-39.80,-100.15
-0.32,0.30,0.40,-46.73,-55.52,-108.01
-0.37,0.26,0.45,-59.75,-85.69,-105.13
-0.41,0.22,0.51,-92.48,-59.62,-99.56
-0.54,0.20,0.64,-140.92,-37.67,-87.27
-0.56,0.15,0.94,-187.88,-51.85,-60.97
-0.41,0.05,1.44,-216.93,-43.45,-24.21
-0.29,0.00,1.92,-198.72,-15.06,-11.18
-0.22,-0.02,2.00,-120.18,-21.37,-18.21
-0.08,0.01,2.00,-11.48,-9.87,-15.96
0.02,0.08,2.00,92.96,13.66,-30.30
-0.04,0.14,1.59,129.54,27.83,-49.04
-0.12,0.20,1.30,127.70,28.49,-52.73
-0.13,0.25,1.14,113.28,29.88,-45.51
-0.15,0.28,1.07,102.02,22.64,-48.14
-0.22,0.27,0.96,108.51,1.12,-68.22
-0.44,0.26,0.78,111.77,-12.73,-87.40
-0.69,0.21,0.61,98.88,-30.87,-91.45
-0.89,0.19,0.56,64.76,-49.03,-79.03
-1.04,0.18,0.67,31.25,-45.34,-47.27
-1.11,0.17,0.76,27.07,-2.65,0.94
-1.06,0.18,0.67,45.17,17.37,52.53
-0.92,0.21,0.49,53.50,42.65,89.87
-0.80,0.24,0.29,46.68,54.78,120.49
-0.60,0.27,0.16,15.48,65.04,149.43
-0.33,0.29,0.13,-26.00,84.20,167.63
-0.17,0.33,0.20,-64.65,84.58,169.01
0.04,0.29,0.31,-89.48,39.03,156.88
0.17,0.26,0.43,-108.19,36.51,128.56
0.14,0.22,0.49,-121.15,47.19,94.15
-0.01,0.15,0.54,-140.59,24.39,72.50
-0.03,0.07,0.79,-181.76,-15.81,82.01
0.15,0.01,1.30,-212.41,-7.03,102.97
0.28,-0.06,1.77,-202.38,-7.00,98.56
0.30,-0.09,2.00,-164.69,-24.51,66.02
0.16,-0.09,2.00,-104.93,-49.10,22.25
-0.02,-0.13,2.00,-34.11,-60.81,3.39
-0.13,-0.15,2.00,34.07,-41.05,24.29
0.03,-0.09,2.00,83.35,-4.70,74.30
0.22,-0.08,1.80,128.98,20.26,102.91
0.41,-0.04,1.49,187.68,2.88,99.70
0.50,0.04,1.08,218.61,-2.01,62.36
0.46,0.12,0.70,201.63,-0.71,16.76
0.43,0.19,0.46,151.74,-32.59,-18.12
0.40,0.26,0.42,90.77,-59.59,-64.14
0.21,0.25,0.54,47.52,-76.52,-103.65
0.09,0.24,0.63,40.33,-72.11,-124.68
-0.07,0.26,0.57,54.08,-27.60,-130.43
-0.21,0.25,0.39,63.80,16.53,-126.95
-0.31,0.27,0.19,47.28,33.76,-120.54
-0.40,0.30,0.12,5.89,16.19,-111.76
-0.41,0.30,0.16,-28.34,-7.51,-98.62
-0.41,0.27,0.19,-50.19,5.80,-82.18
-0.40,0.25,0.22,-83.18,20.81,-70.26
-0.50,0.22,0.35,-129.20,21.26,-75.49
-0.62,0.15,0.69,-187.45,-31.28,-77.26
-0.60,0.06,1.30,-222.34,-73.38,-58.27
-0.50,0.03,1.98,-209.61,-49.10,-29.51
-0.44,0.01,2.00,-120.86,-23.02,-13.35
-0.49,0.03,2.00,-2.94,7.68,-7.87
-0.50,0.10,1.80,53.85,26.08,18.65
-0.41,0.16,1.56,59.43,29.17,49.22
-0.25,0.20,1.52,61.47,23.20,67.93
-0.15,0.22,1.45,80.99,21.93,68.11
-0.20,0.25,1.23,103.81,9.39,54.11
-0.28,0.26,0.99,113.79,1.23,39.93
-0.40,0.28,0.80,104.47,-8.29,36.06
-0.48,0.29,0.70,87.68,-26.92,42.51
-0.49,0.29,0.64,73.15,-32.17,57.76
-0.49,0.29,0.59,57.58,-17.69,76.14
-0.43,0.30,0.56,42.97,-11.57,97.40
-0.34,0.30,0.54,32.15,0.31,114.39
-0.25,0.30,0.50,25.28,16.17,124.57
-0.19,0.32,0.47,13.36,41.42,135.48
-0.06,0.33,0.46,7.35,59.46,144.04
0.01,0.32,0.36,10.22,93.61,132.27
-0.06,0.30,0.22,-9.15,93.32,106.11
-0.07,0.25,0.27,-61.20,49.32,97.91
-0.00,0.22,0.50,-107.56,44.35,102.41
0.11,0.18,0.75,-135.94,41.81,97.82
0.14,0.11,1.01,-150.22,37.88,78.43
0.14,0.04,1.31,-164.06,20.41,56.04
0.13,-0.04,1.69,-170.14,-3.91,45.63
0.18,-0.11,2.00,-147.42,-11.64,44.41
0.29,-0.15,2.00,-93.08,-15.56,46.55
0.44,-0.15,2.00,-7.77,-5.19,40.58
0.47,-0.10,1.98,78.45,8.04,12.95
0.39,-0.04,1.65,132.16,-1.14,-27.85
0.32,0.02,1.38,157.71,-33.46,-75.19
0.19,0.02,1.13,172.97,-56.57,-112.82
0.07,0.06,0.91,175.87,-68.82,-127.94
0.06,0.13,0.71,162.33,-81.88,-127.20
0.08,0.17,0.56,138.48,-102.15,-135.70
0.03,0.20,0.45,106.16,-120.92,-159.13
-0.02,0.24,0.46,57.60,-90.16,-165.15
-0.07,0.26,0.51,26.61,-34.00,-157.92
-0.10,0.28,0.50,19.87,-2.55,-151.01
-0.16,0.30,0.39,19.57,2.38,-151.74
-0.22,0.32,0.30,3.59,-11.35,-144.80
-0.19,0.33,0.27,-24.09,-23.57,-135.90
-0.20,0.30,0.27,-55.70,-14.64,-136.44
-0.29,0.27,0.32,-91.29,2.94,-146.74
-0.45,0.22,0.42,-132.88,3.69,-162.28
-0.71,0.15,0.65,-184.68,-19.14,-160.95
-0.75,0.08,1.18,-229.43,-4.35,-109.41
-0.74,0.07,1.77,-215.49,2.34,-58.27
-0.67,0.04,2.00,-130.82,-5.74,-38.54
-0.73,0.06,2.00,-4.72,-9.62,-36.39
-0.76,0.17,1.68,74.61,-1.23,-14.69
-0.79,0.26,1.35,85.27,-20.79,11.37
-0.78,0.26,1.24,71.40,-60.07,30.88
-0.78,0.22,1.25,56.04,-71.78,60.92
-0.64,0.14,1.30,57.91,-63.68,113.61
-0.39,0.11,1.29,89.58,-38.55,158.09
-0.20,0.14,1.15,132.07,14.05,175.80
-0.14,0.19,0.92,160.70,65.49,179.52
-0.12,0.24,0.66,174.61,83.06,172.00
-0.12,0.31,0.38,166.02,101.41,160.14
-0.20,0.38,0.13,122.86,96.79,151.83
-0.15,0.43,0.00,63.53,60.14,145.00
-0.08,0.47,0.03,-7.38,32.68,135.84
-0.03,0.46,0.16,-61.78,12.97,118.59
-0.05,0.44,0.31,-100.93,9.21,103.00
0.02,0.39,0.52,-131.57,10.31,99.98
0.04,0.37,0.70,-140.50,52.25,99.26
-0.01,0.27,0.72,-127.40,72.36,92.34
-0.03,0.17,0.65,-123.54,57.61,85.57
0.07,0.08,0.75,-160.33,63.74,93.31
0.11,-0.03,1.02,-226.36,101.05,108.90
0.19,-0.22,1.36,-250.00,66.48,100.46
0.20,-0.39,1.79,-250.00,29.53,68.73
0.25,-0.52,2.00,-215.58,11.77,45.07
0.26,-0.54,2.00,-101.18,8.62,31.79
0.34,-0.49,2.00,34.75,3.75,4.23
0.30,-0.43,1.88,121.68,-25.88,-38.04
