accX,accY,accZ,gyroX,gyroY,gyroZ
1.55,-0.23,0.33,-97.96,-109.30,-250.00
1.81,-0.14,0.32,-74.22,-65.71,-124.90
1.96,-0.41,0.28,-20.17,-1.01,83.15
1.71,-0.78,0.34,44.28,78.29,249.99
1.27,-0.94,0.47,98.44,128.03,249.99
0.79,-0.93,0.67,139.14,151.99,249.99
0.26,-0.87,0.84,181.97,155.24,249.99
-0.07,-0.61,0.99,215.90,142.17,249.99
-0.51,-0.17,1.14,224.17,115.10,249.99
-0.76,0.69,1.36,130.52,68.05,224.31
-1.42,0.25,1.92,-89.26,61.17,-235.85
-1.88,-0.83,1.96,-197.16,-27.27,-250.00
-1.14,-0.98,1.48,-171.00,-105.68,-250.00
-0.17,-0.82,0.88,-128.30,-169.17,-250.00
0.70,-0.55,0.49,-117.20,-220.12,-250.00
1.54,-0.24,0.28,-144.68,-171.72,-250.00
1.72,-0.36,0.40,-155.50,-91.03,-250.00
1.64,-0.55,0.38,-59.99,-36.41,-196.88
2.00,-0.43,0.22,55.60,7.61,243.94
1.72,-0.83,0.37,106.02,81.87,249.99
0.90,-1.21,0.59,152.62,120.63,249.99
0.43,-1.07,0.84,191.31,121.41,249.99
-0.07,-0.92,1.04,216.77,110.72,249.99
-0.44,-0.19,1.15,201.30,80.26,249.99
-1.03,0.33,1.68,38.04,43.86,-83.98
-1.55,-0.41,1.91,-114.85,-33.86,-250.00
-0.94,-0.57,1.54,-146.92,-111.42,-250.00
-0.00,-0.52,1.00,-127.56,-150.59,-250.00
0.89,-0.46,0.56,-122.41,-154.37,-250.00
1.47,-0.82,0.51,-113.72,-78.91,-250.00
1.52,-1.16,0.44,-9.67,-36.42,-98.43
1.84,-1.00,0.32,104.48,-16.06,247.86
1.76,-0.70,0.43,154.79,18.84,249.99
1.19,-0.70,0.66,170.60,60.72,249.99
0.63,-0.72,0.84,185.04,82.93,249.99
0.26,-0.62,1.02,200.31,97.22,249.99
-0.03,-0.29,1.13,203.64,102.75,249.99
-0.52,0.46,1.28,143.09,86.88,154.71
-1.30,0.51,1.86,-35.03,44.46,-176.72
-1.60,-0.11,2.00,-182.43,-49.55,-250.00
-0.94,-0.45,1.55,-212.92,-117.69,-250.00
-0.08,-0.71,0.96,-194.37,-161.72,-250.00
0.81,-0.81,0.44,-160.78,-191.06,-250.00
1.53,-0.61,0.29,-135.67,-177.59,-250.00
1.83,-0.51,0.36,-84.37,-145.61,-247.36
2.00,-0.21,0.09,-4.70,-89.82,41.44
2.00,-0.18,0.12,14.37,28.88,226.52
1.67,-0.64,0.31,8.75,127.08,193.62
0.86,-0.99,0.59,23.00,166.26,182.38
0.40,-1.13,0.82,62.52,182.52,217.25
0.05,-1.18,0.97,120.49,194.71,249.99
-0.39,-1.03,1.11,183.75,208.85,249.99
-1.03,-0.50,1.32,222.92,151.71,249.99
-1.53,0.04,1.71,187.91,12.47,249.99
-1.53,0.35,1.89,54.47,-63.06,87.72
-1.37,-0.10,1.71,-96.51,-109.83,-179.66
-0.77,-0.40,1.28,-168.08,-165.44,-250.00
0.11,-0.40,0.77,-187.01,-207.55,-250.00
0.98,-0.34,0.40,-196.19,-202.80,-250.00
1.60,-0.31,0.34,-196.82,-154.76,-250.00
1.54,-0.56,0.43,-113.53,-95.00,-250.00
1.95,-0.22,0.23,17.16,-59.95,57.71
2.00,-0.27,0.24,87.53,7.78,249.99
1.61,-0.77,0.49,100.15,85.72,249.99
0.95,-1.16,0.72,119.36,123.13,249.99
0.34,-1.29,0.92,159.58,132.51,249.99
-0.07,-1.17,1.07,217.53,126.65,249.99
-0.41,-0.56,1.19,249.99,97.28,249.99
-0.67,0.57,1.33,194.44,46.76,237.09
-1.37,0.64,1.97,-42.11,7.82,-221.11
-1.65,-0.54,2.00,-238.43,-84.43,-250.00
-0.90,-0.91,1.46,-238.51,-152.27,-250.00
0.30,-0.51,0.68,-155.10,-155.27,-250.00
1.78,-0.22,0.43,-114.57,-96.57,-250.00
1.77,-0.65,0.52,-8.55,-50.35,-202.74
2.00,-0.17,0.20,124.76,-26.50,249.99
2.00,-0.06,0.44,139.45,42.92,249.99
1.43,-0.59,0.64,113.17,119.91,249.99
0.56,-1.07,0.81,119.03,153.22,249.99
-0.09,-1.03,1.06,152.08,158.21,249.99
-0.63,-0.62,1.29,177.21,126.64,249.99
-1.22,-0.03,1.52,144.46,69.77,183.30
-1.65,0.30,2.00,7.13,-16.24,-96.31
-1.64,-0.09,1.93,-124.03,-83.30,-250.00
-0.84,-0.41,1.47,-161.84,-139.13,-250.00
-0.08,-0.45,1.01,-144.20,-176.73,-250.00
0.59,-0.42,0.65,-121.10,-202.19,-250.00
1.17,-0.39,0.49,-104.45,-188.33,-250.00
1.45,-0.27,0.47,-73.53,-165.24,-250.00
1.83,-0.14,0.34,-28.40,-118.16,-78.26
2.00,-0.37,0.27,13.34,-25.51,183.97
2.00,-0.78,0.36,57.68,82.73,249.99
1.32,-1.03,0.63,99.24,141.22,249.99
0.53,-1.12,0.87,155.18,147.17,249.99
0.00,-1.11,1.07,222.42,129.24,249.99
-0.29,-0.85,1.19,249.99,102.27,249.99
-0.37,-0.06,1.14,249.99,60.62,249.99
-0.24,1.59,1.29,181.13,57.28,249.99
-1.22,1.11,1.89,-102.79,124.92,-250.00
-1.93,-0.41,1.87,-250.00,11.51,-250.00
-1.22,-0.95,1.44,-246.40,-125.45,-250.00
-0.12,-0.88,0.89,-196.21,-226.66,-250.00
0.83,-0.67,0.47,-162.84,-245.61,-250.00
1.58,-0.33,0.44,-153.67,-194.54,-250.00
1.61,-0.50,0.64,-100.69,-122.49,-250.00
1.94,-0.39,0.37,29.56,-70.17,30.08
2.00,-0.29,0.23,113.83,25.64,249.99
1.48,-0.55,0.50,121.32,109.17,249.99
0.68,-0.98,0.72,134.79,138.60,249.99
0.35,-1.06,0.92,171.81,136.09,249.99
0.06,-0.95,1.05,215.10,137.54,249.99
-0.21,-0.47,1.12,242.65,126.61,249.99
-0.56,0.30,1.36,173.06,108.70,181.11
-1.07,0.35,1.80,-1.30,84.17,-143.18
-1.41,-0.37,1.94,-144.25,22.10,-250.00
-1.22,-0.88,1.74,-162.05,-59.80,-250.00
-0.57,-0.74,1.27,-109.50,-135.18,-250.00
0.25,-0.50,0.93,-85.55,-174.93,-250.00
0.86,-0.34,0.66,-75.22,-187.25,-250.00
1.35,-0.35,0.59,-64.00,-148.06,-187.50
1.75,-0.59,0.48,-7.32,-78.72,-8.37
2.00,-0.63,0.37,72.04,-9.80,249.99
1.94,-0.77,0.47,124.40,73.49,249.99
1.18,-0.94,0.68,154.59,128.04,249.99
0.39,-0.91,0.94,186.84,135.06,249.99
-0.28,-0.81,1.21,233.76,121.38,249.99
-0.62,-0.12,1.42,249.99,74.62,249.99
-0.72,0.95,1.47,159.37,41.14,249.99
-1.19,0.92,1.88,-97.77,59.47,-207.76
-1.81,-0.48,1.96,-248.70,-17.01,-250.00
-1.34,-0.96,1.61,-214.20,-109.19,-250.00
-0.29,-0.95,1.06,-143.49,-167.27,-250.00
0.67,-0.66,0.66,-118.78,-199.65,-250.00
1.21,-0.37,0.61,-141.30,-189.00,-250.00
1.28,-0.41,0.65,-140.55,-147.78,-250.00
1.50,-0.44,0.50,-64.02,-108.63,-192.83
2.00,-0.45,0.31,23.54,-23.54,136.59
1.94,-0.57,0.41,73.11,69.05,249.99
1.26,-0.71,0.65,93.10,128.24,249.99
0.65,-0.94,0.86,109.50,158.93,249.99
0.12,-1.21,1.03,151.64,167.50,249.99
-0.36,-1.16,1.18,228.08,131.94,249.99
-0.57,-0.35,1.28,249.99,70.56,249.99
-0.67,1.03,1.51,191.62,13.51,249.99
-1.31,0.62,2.00,-45.41,12.44,-185.43
-1.54,-0.35,1.85,-167.98,-57.13,-250.00
-0.72,-0.52,1.31,-162.83,-126.41,-250.00
0.21,-0.35,0.90,-158.67,-172.07,-250.00
0.99,-0.35,0.59,-177.80,-170.72,-250.00
1.40,-0.50,0.55,-185.33,-127.58,-250.00
1.50,-0.62,0.58,-138.19,-88.58,-250.00
1.83,-0.60,0.50,-58.50,-47.62,-83.55
2.00,-0.83,0.46,20.64,22.80,162.47
1.77,-0.98,0.53,87.74,82.87,249.99
1.25,-1.02,0.67,141.78,126.92,249.99
0.58,-0.97,0.86,189.63,151.62,249.99
-0.07,-0.88,1.00,242.39,143.87,249.99
-0.46,-0.38,1.18,249.99,94.94,249.99
-0.52,0.79,1.37,245.82,34.99,249.99
-0.91,1.39,1.78,42.52,36.30,58.32
-1.61,0.37,1.96,-185.09,16.56,-250.00
-1.42,-0.61,1.64,-250.00,-62.08,-250.00
-0.55,-0.70,1.16,-238.18,-140.12,-250.00
0.50,-0.52,0.67,-200.13,-187.26,-250.00
1.66,-0.39,0.43,-182.54,-179.38,-250.00
1.82,-0.58,0.55,-133.36,-109.72,-250.00
1.68,-0.60,0.54,-23.37,-65.61,-109.83
1.98,-0.37,0.47,66.62,-9.54,208.44
1.62,-0.58,0.62,94.86,64.65,249.99
1.02,-1.03,0.79,126.27,106.41,249.99
0.52,-1.20,0.91,182.10,124.17,249.99
0.01,-0.98,1.06,245.03,119.39,249.99
-0.40,0.05,1.20,249.99,85.85,249.99
-1.11,1.14,1.81,71.30,36.19,59.22
-1.89,0.01,2.00,-174.14,-29.21,-250.00
-1.40,-0.64,1.64,-236.86,-133.29,-250.00
-0.29,-0.49,1.05,-197.20,-193.80,-250.00
0.82,-0.30,0.49,-153.05,-221.86,-250.00
1.84,-0.33,0.29,-119.74,-162.40,-250.00
1.93,-0.50,0.34,-46.11,-92.17,-170.02
2.00,-0.38,0.28,53.13,-39.69,139.46
2.00,-0.57,0.36,101.21,41.24,249.99
1.59,-1.09,0.47,148.60,107.97,249.99
0.98,-1.19,0.67,215.45,144.57,249.99
0.32,-0.86,0.88,249.99,151.84,249.99
-0.37,0.08,1.11,249.99,122.91,249.99
-1.04,1.24,1.60,175.28,72.56,220.94
-1.58,0.92,2.00,-108.61,54.25,-247.12
-1.90,-0.56,1.97,-250.00,-24.58,-250.00
-1.16,-0.89,1.48,-213.36,-120.54,-250.00
-0.05,-0.67,0.88,-149.83,-187.53,-250.00
0.97,-0.47,0.45,-130.61,-202.22,-250.00
1.67,-0.35,0.39,-128.91,-171.16,-250.00
1.75,-0.35,0.42,-95.81,-112.22,-250.00
1.86,-0.19,0.36,-42.54,-49.25,-77.28
1.96,-0.21,0.33,-3.43,20.32,103.55
1.65,-0.51,0.47,4.04,92.58,175.22
1.17,-0.94,0.63,20.78,133.21,197.69
0.77,-1.19,0.82,62.71,161.27,241.90
0.28,-1.31,0.95,135.76,177.28,249.99
-0.25,-1.14,1.08,224.93,159.26,249.99
-0.75,-0.34,1.27,249.99,86.66,249.99
-1.08,0.81,1.72,200.95,3.94,249.99
-1.57,0.70,2.00,-17.59,-47.32,-103.98
-1.49,-0.24,1.72,-163.41,-122.48,-250.00
-0.56,-0.35,1.17,-187.73,-187.37,-250.00
0.61,-0.22,0.68,-206.55,-220.31,-250.00
1.39,-0.61,0.47,-209.37,-194.15,-250.00
1.58,-1.04,0.45,-119.14,-141.33,-250.00
1.99,-0.90,0.30,19.84,-75.49,17.35
2.00,-0.66,0.24,103.30,16.19,249.99
1.83,-0.70,0.42,126.65,96.24,249.99
1.04,-0.94,0.61,148.19,142.43,249.99
0.64,-0.88,0.83,178.28,150.67,249.99
0.12,-0.86,1.02,221.18,151.31,249.99
-0.30,-0.51,1.13,249.99,120.08,249.99
-0.52,1.13,1.19,220.18,74.30,249.99
-1.60,1.27,2.00,-83.86,53.28,-250.00
-2.00,-0.45,2.00,-250.00,-63.61,-250.00
-1.27,-0.81,1.44,-250.00,-155.46,-250.00
0.28,-0.31,0.62,-201.70,-208.31,-250.00
1.90,-0.18,0.26,-192.55,-151.71,-250.00
1.75,-0.77,0.40,-124.14,-84.02,-250.00
1.67,-0.26,0.38,-7.17,-82.42,-78.80
2.00,0.12,0.33,21.06,-21.61,177.02
1.84,-0.45,0.43,5.23,67.42,172.76
1.26,-1.00,0.56,17.98,107.12,183.72
0.89,-1.12,0.76,58.95,134.84,221.33
0.39,-1.22,0.94,122.62,146.62,249.99
-0.12,-1.16,1.11,197.30,142.06,249.99
-0.68,-0.72,1.34,249.99,101.07,249.99
-0.97,0.28,1.57,246.51,21.14,249.99
-1.19,1.08,1.89,78.03,-23.62,84.53
-1.59,0.23,1.91,-143.59,-66.52,-250.00
-1.04,-0.46,1.38,-200.94,-153.02,-250.00
0.23,-0.26,0.88,-196.40,-198.83,-250.00
1.15,-0.29,0.54,-200.63,-187.30,-250.00
1.47,-0.53,0.48,-179.83,-152.29,-250.00
1.65,-0.63,0.41,-88.04,-120.32,-239.65
2.00,-0.27,0.20,11.27,-60.09,82.78
2.00,-0.40,0.33,38.67,56.15,223.69
1.46,-0.95,0.51,63.85,130.68,249.99
0.69,-1.37,0.77,123.43,157.87,249.99
0.06,-1.41,1.00,217.45,117.94,249.99
-0.01,-0.60,1.15,249.99,93.25,249.99
-0.77,0.59,1.58,153.63,77.11,129.07
-1.87,0.05,2.00,-75.81,-0.86,-250.00
-1.65,-0.36,2.00,-180.95,-131.12,-250.00
-0.21,-0.25,1.21,-181.49,-185.20,-250.00
0.96,-0.17,0.56,-170.27,-171.91,-250.00
1.55,-0.33,0.37,-141.86,-123.12,-250.00
1.86,-0.13,0.30,-76.45,-71.53,-179.79
2.00,0.01,0.16,-12.18,-0.45,93.30
2.00,-0.57,0.32,25.79,94.73,249.99
1.16,-1.24,0.56,87.62,154.04,249.99
0.59,-1.28,0.84,175.64,163.30,249.99
0.14,-1.11,1.06,249.99,153.52,249.99
-0.32,-0.65,1.24,249.99,127.40,249.99
-0.64,0.37,1.38,249.99,80.39,249.99
-0.94,1.31,1.67,163.04,31.81,249.99
-1.58,0.90,1.98,-65.35,-23.23,-123.15
-1.35,0.01,1.68,-205.94,-103.18,-250.00
-0.38,-0.49,1.21,-250.00,-155.00,-250.00
0.48,-0.79,0.79,-250.00,-168.84,-250.00
1.08,-0.75,0.61,-248.28,-155.19,-250.00
1.31,-0.62,0.66,-212.31,-127.92,-250.00
1.47,-0.61,0.66,-125.69,-96.18,-250.00
1.87,-0.72,0.47,-4.43,-36.38,21.58
1.89,-0.70,0.40,100.10,43.59,249.99
1.34,-0.65,0.62,138.02,99.00,249.99
0.69,-1.05,0.84,163.13,118.74,249.99
0.33,-1.00,0.89,210.11,105.82,249.99
-0.24,0.14,1.21,159.62,87.43,199.55
-1.52,-0.00,2.00,-28.79,36.13,-250.00
-1.81,-0.58,2.00,-144.90,-79.98,-250.00
-0.61,-0.50,1.59,-145.44,-137.02,-250.00
0.48,-0.48,0.92,-120.25,-136.63,-239.69
1.15,-0.66,0.60,-79.67,-109.07,-212.45
1.57,-0.65,0.46,-13.59,-71.70,-81.57
2.00,-0.52,0.31,49.87,-27.42,116.99
2.00,-0.61,0.28,89.23,55.10,249.99
1.63,-0.97,0.43,130.20,128.88,249.99
0.85,-0.98,0.68,186.13,157.21,249.99
0.25,-0.66,0.98,228.58,157.95,249.99
-0.28,-0.26,1.18,244.32,144.15,249.99
-0.93,0.64,1.56,155.58,107.86,181.31
-1.95,0.50,2.00,-21.53,33.78,-165.87
-2.00,-0.12,2.00,-159.91,-59.02,-250.00
-1.12,-0.47,1.68,-191.45,-146.77,-250.00
-0.01,-0.53,1.01,-171.96,-190.83,-250.00
0.85,-0.55,0.60,-154.27,-182.66,-250.00
1.18,-0.59,0.54,-139.04,-152.11,-250.00
1.40,-0.69,0.60,-87.01,-122.20,-210.98
2.00,-0.84,0.31,30.02,-73.41,106.80
2.00,-0.86,0.27,120.44,34.77,249.99
1.58,-0.96,0.57,163.36,108.97,249.99
0.56,-0.96,0.92,197.17,113.63,249.99
-0.08,-0.69,1.30,216.48,83.71,249.99
-0.49,-0.58,1.27,244.36,67.43,249.99
-0.40,1.08,1.40,141.43,65.98,229.97
-1.47,0.63,2.00,-105.40,53.24,-250.00
-1.75,-0.37,1.91,-229.57,-45.65,-250.00
-0.66,-0.68,1.46,-240.20,-111.03,-250.00
0.19,-0.74,0.97,-195.17,-144.26,-250.00
0.91,-0.56,0.64,-152.53,-138.30,-250.00
1.37,-0.74,0.70,-103.69,-113.82,-236.60
1.57,-1.07,0.44,27.26,-77.16,55.73
1.95,-1.07,0.29,156.23,-13.32,249.99
1.75,-0.82,0.49,208.27,52.46,249.99
0.80,-0.92,0.80,218.30,99.01,249.99
-0.13,-1.00,1.10,236.26,94.09,249.99
-0.46,-0.84,1.21,249.99,70.65,249.99
-0.29,0.53,1.19,249.99,43.61,249.99
-0.78,1.51,1.81,26.59,54.20,-97.77
-1.90,0.07,2.00,-180.76,-7.89,-250.00
-1.44,-0.43,1.74,-231.83,-94.10,-250.00
-0.30,-0.56,1.23,-219.80,-135.92,-250.00
0.53,-0.61,0.79,-198.78,-155.99,-250.00
0.96,-0.66,0.60,-185.55,-132.06,-250.00
1.23,-0.75,0.62,-156.83,-101.77,-250.00
1.31,-0.98,0.58,-62.10,-80.89,-160.44
1.79,-1.12,0.34,75.96,-35.93,222.28
1.87,-0.98,0.38,166.26,41.23,249.99
1.13,-0.85,0.65,206.96,90.07,249.99
0.26,-0.83,0.97,215.39,107.73,249.99
-0.28,-0.93,1.21,234.49,86.69,249.99
-0.26,0.00,1.23,230.42,67.43,249.99
-0.85,0.90,1.78,51.27,72.67,-75.10
-1.83,-0.07,2.00,-128.46,9.12,-250.00
-1.53,-0.39,1.97,-174.93,-87.45,-250.00
-0.31,-0.42,1.31,-168.59,-141.85,-226.46
0.59,-0.58,0.76,-162.96,-152.93,-236.06
1.13,-0.74,0.55,-151.21,-121.24,-250.00
1.36,-0.89,0.55,-105.99,-72.43,-211.88
1.56,-0.98,0.52,-13.27,-32.59,-31.17
1.83,-0.94,0.40,87.21,16.22,249.99
1.61,-0.98,0.50,151.50,78.71,249.99
0.92,-0.94,0.70,194.84,122.48,249.99
0.16,-0.88,0.95,230.66,140.53,249.99
-0.40,-0.59,1.15,249.99,121.46,249.99
-0.58,0.84,1.37,203.31,95.20,222.50
-1.51,0.66,2.00,-21.68,74.37,-239.06
-1.97,-0.19,2.00,-158.55,-23.13,-250.00
-1.17,-0.43,1.72,-172.40,-98.63,-250.00
-0.31,-0.53,1.23,-165.16,-147.60,-243.02
0.31,-0.63,0.86,-149.15,-163.85,-250.00
0.87,-0.70,0.65,-128.83,-153.97,-226.91
1.30,-0.90,0.57,-82.05,-124.59,-142.70
1.62,-1.06,0.48,2.13,-79.44,47.71
1.80,-1.05,0.39,101.65,-23.99,249.99
1.58,-0.92,0.50,166.78,45.90,249.99
0.79,-0.97,0.71,212.20,113.13,249.99
-0.00,-0.92,0.99,249.99,121.15,249.99
-0.36,-0.35,1.12,249.99,89.41,249.99
-0.58,1.08,1.47,204.10,75.42,249.99
-1.63,0.91,2.00,-53.43,69.24,-241.17
-1.99,-0.18,2.00,-224.72,-11.62,-250.00
-1.14,-0.66,1.71,-228.46,-78.59,-250.00
-0.06,-0.79,1.11,-186.19,-120.99,-250.00
0.67,-0.65,0.80,-164.65,-128.86,-250.00
0.91,-0.62,0.69,-163.38,-104.31,-250.00
1.04,-0.67,0.68,-148.78,-87.39,-250.00
1.30,-0.75,0.67,-103.45,-65.19,-197.30
1.48,-1.07,0.51,0.70,-19.65,47.29
1.60,-1.08,0.44,100.38,45.57,249.99
1.32,-0.97,0.58,149.96,85.08,249.99
0.70,-0.95,0.75,175.47,117.87,249.99
0.00,-0.97,1.00,199.82,116.45,249.99
-0.52,-0.84,1.21,249.99,75.14,249.99
-0.59,-0.07,1.30,249.99,22.75,249.99
-0.53,1.40,1.61,153.81,2.62,163.09
-1.48,0.68,2.00,-92.09,8.37,-250.00
-1.64,-0.10,1.93,-195.90,-59.72,-250.00
-0.63,-0.23,1.47,-207.61,-100.38,-250.00
0.12,-0.48,0.96,-211.33,-128.43,-250.00
0.73,-0.63,0.68,-215.85,-130.24,-250.00
1.07,-0.68,0.62,-214.14,-113.69,-250.00
1.14,-0.94,0.70,-165.30,-85.43,-250.00
1.30,-1.04,0.54,-39.33,-70.43,-84.50
1.94,-0.77,0.43,60.39,-19.45,218.10
1.65,-0.89,0.49,105.77,64.50,249.99
0.98,-1.04,0.69,136.31,104.69,249.99
0.47,-1.10,0.92,169.72,118.72,249.99
-0.05,-1.09,1.14,211.30,112.45,249.99
-0.38,-0.83,1.32,249.99,75.00,249.99
-0.40,-0.05,1.34,249.99,38.28,249.99
-0.38,1.33,1.49,141.08,23.55,206.38
-1.31,0.52,1.95,-95.57,35.45,-248.93
-1.31,-0.29,1.76,-201.57,-40.98,-250.00
-0.33,-0.43,1.24,-221.60,-90.90,-250.00
0.64,-0.61,0.72,-235.76,-81.88,-250.00
1.35,-1.21,0.66,-216.38,-13.74,-250.00
0.96,-1.86,0.71,-54.41,2.81,-193.38
1.46,-1.30,0.55,116.72,-18.14,249.99
1.63,-0.83,0.61,174.00,25.74,249.99
0.85,-0.76,0.85,175.32,68.94,249.99
0.04,-0.86,1.07,179.79,83.80,249.99
-0.36,-0.61,1.25,203.14,60.66,249.99
-0.58,0.18,1.36,190.25,35.71,234.55
-1.14,0.96,1.83,48.43,21.58,-41.50
-1.87,0.30,2.00,-136.08,-15.13,-250.00
-1.56,-0.30,1.90,-203.07,-73.43,-250.00
-0.60,-0.47,1.37,-191.65,-121.93,-250.00
0.21,-0.53,0.92,-176.31,-141.30,-250.00
0.82,-0.54,0.66,-174.00,-132.69,-250.00
1.16,-0.65,0.67,-177.12,-98.15,-250.00
1.07,-1.07,0.72,-111.53,-71.56,-250.00
1.60,-1.09,0.50,11.40,-51.34,52.83
1.95,-1.05,0.43,105.13,17.07,249.99
1.44,-1.04,0.60,156.44,78.13,249.99
0.69,-1.02,0.79,191.06,112.27,249.99
0.12,-0.85,1.04,220.04,112.52,249.99
-0.35,-0.59,1.18,249.99,89.93,249.99
-0.35,0.49,1.22,231.59,53.99,249.99
-0.84,1.12,1.78,37.35,78.75,-73.78
-1.82,0.07,2.00,-141.04,19.97,-250.00
-1.43,-0.28,1.80,-195.71,-71.72,-250.00
-0.40,-0.45,1.28,-198.77,-121.03,-250.00
0.44,-0.66,0.82,-187.38,-149.57,-250.00
1.01,-0.81,0.60,-167.11,-130.97,-250.00
1.19,-0.82,0.71,-141.27,-95.70,-250.00
1.11,-1.04,0.75,-65.49,-71.50,-203.95
1.69,-0.95,0.53,36.64,-40.94,122.98
1.87,-1.01,0.51,109.70,34.42,249.99
1.23,-0.99,0.66,162.03,86.52,249.99
0.54,-0.95,0.87,209.51,99.63,249.99
0.10,-0.80,1.11,246.99,95.44,249.99
-0.27,-0.53,1.23,249.99,78.73,249.99
-0.27,0.30,1.27,249.99,49.84,249.99
-0.50,1.40,1.60,132.22,55.85,164.29
-1.44,0.91,2.00,-85.23,56.82,-248.49
-1.74,-0.07,1.86,-203.98,-32.54,-250.00
-0.73,-0.42,1.47,-227.49,-90.52,-250.00
-0.02,-0.79,1.05,-220.40,-124.54,-250.00
0.56,-0.89,0.78,-202.77,-134.03,-250.00
0.92,-0.74,0.72,-192.35,-121.32,-250.00
1.07,-0.73,0.80,-161.35,-99.26,-250.00
1.16,-1.12,0.69,-47.94,-80.06,-159.06
1.98,-1.05,0.43,84.05,-35.20,249.99
1.97,-0.83,0.47,163.20,46.06,249.99
1.19,-0.65,0.67,181.30,103.29,249.99
0.39,-0.77,0.92,176.79,138.53,249.99
-0.19,-0.86,1.11,193.02,131.49,249.99
-0.40,-0.32,1.19,212.35,100.51,249.99
-0.80,0.82,1.60,106.35,68.33,70.21
-1.84,0.19,2.00,-76.81,14.57,-250.00
-1.68,-0.39,1.91,-160.58,-73.99,-250.00
-0.55,-0.48,1.35,-166.89,-123.51,-246.51
0.35,-0.58,0.87,-163.83,-153.48,-250.00
1.02,-0.58,0.61,-158.82,-149.30,-250.00
1.28,-0.66,0.66,-146.04,-102.92,-250.00
1.34,-0.88,0.67,-68.68,-73.03,-203.40
1.91,-0.90,0.48,46.39,-26.50,133.05
1.83,-0.76,0.50,118.87,57.69,249.99
