accX,accY,accZ,gyroX,gyroY,gyroZ
0.57,0.17,2.00,-18.70,38.55,34.00
0.44,0.49,2.00,-16.16,8.56,33.55
0.38,0.64,1.56,2.92,-14.00,45.49
0.52,0.66,1.09,-5.54,-22.68,54.64
0.52,0.55,0.93,-4.97,-7.68,61.12
0.43,0.50,0.81,11.38,13.60,62.68
0.29,0.44,0.75,19.54,39.17,63.69
0.24,0.32,0.81,19.26,52.87,59.70
0.40,0.14,0.97,19.42,46.39,35.03
0.62,0.12,0.98,14.45,15.81,0.79
0.89,0.06,0.84,-3.27,-12.24,-41.19
1.37,0.48,0.75,-10.25,-13.85,-87.68
1.26,0.53,0.87,-48.36,6.35,-102.23
1.61,0.52,1.43,-17.30,79.23,-73.75
1.60,-0.07,2.00,-15.19,119.52,-37.54
1.73,-0.99,2.00,-22.13,50.06,-49.84
1.49,-1.19,2.00,24.09,-47.80,-130.46
0.82,-0.81,2.00,39.92,-137.58,-192.16
0.30,-0.41,2.00,-0.53,-169.28,-193.61
0.22,-0.22,1.59,-38.39,-172.64,-173.05
0.22,-0.06,1.06,-56.05,-151.43,-169.20
0.11,0.01,0.89,-101.81,-117.68,-157.82
0.01,-0.03,0.97,-115.06,-70.67,-140.99
-0.05,0.01,1.25,-104.24,-33.02,-115.20
-0.08,-0.17,1.32,-80.60,-33.10,-89.16
-0.13,-0.47,1.10,-62.88,-35.76,-85.40
-0.34,-0.45,0.93,-40.50,-13.59,-102.83
-0.60,-0.12,0.90,-46.98,0.01,-103.42
-0.65,-0.02,1.02,-75.74,4.16,-91.29
-0.37,0.08,1.28,-100.79,8.28,-87.77
-0.46,0.30,1.51,-92.31,30.24,-96.13
-0.38,0.61,2.00,-106.77,35.03,-39.78
-0.06,0.49,2.00,-97.78,38.53,36.32
0.37,-0.35,2.00,-87.99,80.81,94.27
0.71,-0.60,2.00,13.46,114.13,59.65
0.59,-0.18,2.00,32.55,61.93,17.01
0.49,0.10,2.00,-6.12,0.98,15.63
0.47,0.23,2.00,5.98,-15.08,35.93
0.50,0.06,1.80,19.78,-14.79,50.02
0.52,0.01,1.42,34.83,-6.32,36.57
0.41,0.10,1.21,32.68,-7.41,14.77
0.23,0.17,0.86,21.36,-25.51,-0.42
0.17,0.23,0.47,8.42,-15.99,-2.59
0.28,0.19,0.44,-5.08,36.18,-2.43
0.63,0.25,0.66,-12.31,63.66,-19.35
0.91,0.30,0.94,-59.88,35.98,-43.00
1.10,0.11,0.95,-40.82,19.71,-75.87
1.34,0.07,1.02,-0.16,47.52,-105.68
1.58,0.14,1.34,4.07,47.96,-153.42
1.48,-0.04,1.87,9.41,44.11,-176.45
1.54,-0.11,2.00,72.61,59.37,-172.32
1.41,-0.55,2.00,68.73,11.44,-164.63
1.20,-0.75,2.00,62.82,-72.53,-185.54
0.95,-0.55,2.00,65.96,-114.98,-190.73
0.54,-0.58,2.00,72.61,-115.29,-181.85
0.27,-0.59,2.00,30.49,-124.01,-159.73
0.28,-0.64,2.00,-4.23,-146.62,-155.75
0.17,-0.55,1.56,-11.30,-156.44,-176.63
-0.06,-0.38,1.28,-25.37,-140.61,-184.88
-0.28,-0.11,1.02,-29.05,-111.16,-172.59
-0.37,-0.01,0.99,-47.80,-76.39,-132.32
-0.42,-0.13,1.02,-47.26,-46.96,-91.76
-0.49,-0.30,1.08,-43.51,-20.32,-65.32
-0.76,-0.16,1.20,-38.39,-4.96,-43.40
-0.90,-0.02,1.16,-45.58,-2.33,-8.15
-0.87,0.08,1.11,-43.79,16.28,24.43
-0.71,0.31,1.08,-27.02,47.27,43.65
-0.74,0.53,1.04,-39.59,63.80,65.75
-0.49,0.48,1.59,-81.52,70.50,125.56
-0.02,0.22,2.00,-66.80,73.52,164.02
0.43,-0.32,2.00,-71.27,88.48,188.80
1.02,-0.91,2.00,5.12,124.40,160.86
1.06,-0.60,2.00,72.13,122.67,92.06
0.94,-0.19,2.00,38.01,28.68,49.14
0.71,0.23,2.00,22.78,-16.97,29.50
0.57,0.45,1.54,7.23,-9.47,40.38
0.58,0.33,1.44,-0.78,6.39,53.35
0.63,0.28,1.26,8.53,6.71,47.42
0.68,0.37,1.06,-8.50,-15.96,39.09
0.84,0.31,0.94,-41.59,-42.67,33.87
0.99,0.17,0.76,-16.08,-32.52,-4.39
1.13,0.09,0.86,14.28,-11.46,-53.10
1.15,0.07,0.94,21.87,-42.75,-101.26
1.23,-0.08,0.77,16.34,-90.87,-142.36
1.29,-0.36,0.43,52.76,-60.65,-185.94
1.54,-0.37,0.87,89.69,-4.62,-230.59
1.48,-0.36,1.58,53.65,-26.57,-250.00
1.60,-0.38,2.00,4.32,-67.63,-250.00
1.02,-0.58,2.00,24.89,-87.41,-231.51
1.14,-1.08,2.00,11.84,-100.99,-182.62
1.02,-1.64,2.00,7.59,-106.38,-204.73
0.52,-1.34,2.00,-27.25,-135.83,-250.00
0.07,-0.68,2.00,-55.59,-146.41,-250.00
-0.06,-0.28,1.82,-71.30,-136.89,-240.75
-0.07,-0.29,1.61,-85.17,-111.09,-209.08
-0.22,-0.19,1.44,-99.52,-98.43,-194.95
-0.34,-0.01,1.49,-114.42,-77.45,-167.79
-0.40,0.04,1.54,-102.79,-61.14,-125.42
-0.45,-0.13,1.48,-81.02,-32.87,-88.81
-0.51,-0.30,1.22,-57.39,-6.13,-71.33
-0.57,-0.41,1.05,-22.91,39.76,-76.12
-0.62,-0.14,0.97,-10.60,59.91,-74.57
-0.57,0.16,0.93,-23.99,47.07,-51.12
-0.35,0.42,0.80,-34.10,33.69,-30.10
-0.38,0.67,0.67,-61.13,34.90,-8.36
-0.23,0.50,1.22,-129.29,36.58,44.41
0.14,0.38,2.00,-136.40,25.13,86.24
0.57,-0.15,2.00,-107.60,50.88,121.08
1.10,-0.78,2.00,-13.54,107.22,91.59
0.91,-0.75,2.00,43.04,123.52,10.82
0.55,0.33,2.00,39.25,38.41,-23.85
0.48,0.21,2.00,-8.11,-54.08,-11.18
0.32,0.44,1.62,-1.91,-44.63,-6.04
0.24,0.44,1.56,8.28,-16.77,17.85
0.29,0.32,1.31,22.06,-11.70,32.46
0.41,0.14,1.14,20.15,-22.77,22.19
0.40,0.22,0.91,22.81,-32.07,-0.80
0.40,0.36,0.75,13.46,-39.96,-8.98
0.44,0.45,0.63,9.97,-46.07,-6.95
0.54,0.22,0.56,1.01,-50.16,-11.50
0.59,0.09,0.57,0.29,-53.57,-35.79
0.66,0.02,0.64,-23.23,-72.11,-62.32
0.89,0.22,0.75,-19.84,-77.64,-91.45
0.96,0.39,0.61,5.72,-25.61,-116.39
1.27,-0.14,1.74,-52.23,61.17,-90.46
1.63,-0.37,2.00,-25.12,77.81,-119.45
1.25,-0.50,2.00,-39.22,0.52,-135.76
1.13,-0.80,2.00,-18.23,-76.21,-144.00
0.90,-0.66,2.00,9.01,-111.47,-172.78
0.51,-0.34,1.94,9.73,-109.32,-195.32
0.21,-0.00,1.55,-2.59,-80.51,-183.33
0.15,0.00,1.38,-30.47,-69.83,-149.89
0.13,-0.14,1.14,-38.99,-59.72,-136.91
-0.04,-0.21,0.98,-40.73,-36.78,-137.54
-0.26,-0.19,0.92,-44.73,-20.01,-134.02
-0.45,-0.14,0.81,-41.03,-14.66,-117.41
-0.58,-0.14,0.76,-27.62,5.60,-83.92
-0.59,-0.26,0.83,-21.32,26.60,-49.26
-0.52,-0.33,1.01,-27.57,25.55,-25.58
-0.48,-0.18,1.15,-24.80,7.70,-10.48
-0.33,0.25,1.06,3.94,-9.53,2.74
-0.58,0.75,0.76,-6.65,-7.64,44.94
-0.30,0.15,1.54,-124.29,-0.57,158.08
0.23,-0.47,2.00,-63.60,27.04,171.91
0.55,-0.70,2.00,-56.37,41.82,159.84
0.86,-0.60,2.00,-29.14,10.67,126.86
0.91,-0.55,2.00,-8.64,-6.52,97.96
0.79,-0.33,2.00,-1.57,-3.19,62.28
0.47,0.09,2.00,19.89,-0.27,39.05
0.25,0.45,2.00,29.74,-10.15,52.44
0.28,0.47,1.56,23.07,-26.53,83.61
0.49,0.32,1.18,19.26,-46.62,99.74
0.67,0.21,0.87,21.35,-55.49,92.10
0.70,0.23,0.67,44.41,-33.04,68.13
0.64,0.33,0.55,58.07,-8.03,50.41
0.63,0.33,0.58,67.50,5.17,37.68
0.67,0.29,0.55,81.58,0.51,16.84
0.80,0.06,0.64,53.31,-20.71,-14.34
0.98,0.11,0.65,12.74,-57.05,-63.98
0.84,0.55,0.82,-22.74,-53.41,-98.55
0.92,0.04,2.00,-37.76,49.59,-53.08
1.06,-0.01,2.00,126.16,148.40,-57.17
1.04,-0.75,2.00,-0.86,37.10,-36.39
0.92,-1.07,2.00,30.85,-48.21,-100.23
0.58,-0.68,2.00,61.55,-74.65,-144.91
0.28,-0.41,1.68,40.05,-98.76,-164.91
0.07,-0.13,1.05,22.93,-74.76,-166.47
0.02,-0.05,0.99,-18.21,-29.98,-147.31
-0.04,-0.04,1.14,-18.20,4.52,-139.04
-0.17,0.12,1.06,-24.96,15.42,-123.95
-0.24,0.19,1.08,-40.18,17.38,-89.32
-0.24,0.09,1.10,-22.24,23.40,-45.52
-0.19,0.02,0.95,-2.28,28.17,-11.51
-0.17,-0.08,0.93,-2.04,35.03,13.95
-0.17,-0.16,1.12,5.25,38.08,28.07
-0.16,-0.02,1.20,32.23,24.83,37.14
-0.13,0.02,1.18,29.28,-13.74,46.93
0.18,0.26,0.99,23.86,-50.92,34.83
-0.17,0.44,0.90,-17.68,-42.83,31.30
0.17,0.31,2.00,-51.95,-15.95,85.13
0.36,0.12,2.00,-12.74,-38.76,120.40
0.87,-0.57,2.00,-94.72,-98.97,128.70
1.20,-0.87,2.00,-104.12,-124.04,42.64
1.08,-0.34,1.74,-64.35,-73.51,-46.29
0.73,0.02,1.52,-48.79,19.68,-88.31
0.36,0.17,1.90,-38.45,109.09,-87.76
0.14,0.39,2.00,26.10,131.48,-72.88
0.11,0.41,2.00,12.97,48.03,-41.15
0.20,0.20,1.86,-23.80,-47.17,-20.92
0.23,0.20,1.37,-31.95,-87.37,-22.05
0.31,0.24,1.04,-32.92,-93.30,-21.28
0.43,0.28,0.80,-37.66,-90.90,-24.02
0.57,0.10,0.77,-46.91,-83.75,-39.36
0.61,0.04,0.78,-35.97,-78.86,-72.04
0.76,-0.03,0.93,-46.10,-95.47,-107.38
0.83,-0.18,1.23,-67.84,-137.52,-151.57
0.79,0.02,0.93,-77.55,-168.25,-202.55
0.45,0.22,0.35,-99.62,-111.28,-207.85
0.48,-0.14,0.83,-95.80,65.83,-169.59
0.39,-0.31,1.85,-61.42,177.14,-145.41
0.58,-0.61,2.00,-110.98,103.71,-88.17
0.93,-0.65,2.00,-68.01,-10.22,-68.04
1.06,-0.92,1.72,-92.45,-69.87,-57.59
1.04,-0.79,1.25,-79.73,-43.00,-66.84
0.93,-0.55,1.33,-68.22,16.85,-64.09
0.88,-0.39,1.68,-62.13,25.58,-61.29
0.92,-0.29,1.78,-67.76,-12.66,-61.30
1.01,-0.37,1.67,-54.73,-25.45,-69.63
1.06,-0.46,1.54,-37.80,-11.46,-93.63
1.10,-0.40,1.70,-51.19,-3.92,-115.64
1.07,-0.32,1.85,-43.58,-20.10,-139.19
0.96,-0.21,1.54,-15.07,-26.66,-152.85
0.92,-0.19,1.40,-5.33,8.39,-155.14
0.88,-0.14,1.35,7.29,11.20,-170.55
0.81,0.02,1.15,-5.36,0.24,-179.03
0.85,0.07,1.04,4.38,7.25,-175.32
0.90,0.16,0.95,17.71,29.06,-169.82
0.96,0.25,1.03,1.30,39.95,-150.98
1.12,0.07,1.14,-15.05,38.78,-134.32
1.28,-0.09,1.24,-38.43,14.16,-136.57
1.35,-0.10,1.15,-60.69,-15.05,-145.26
1.42,-0.11,1.02,-83.27,-20.46,-145.73
1.59,-0.35,1.09,-111.63,-21.22,-157.36
1.47,-0.44,1.22,-137.87,-27.86,-187.38
1.18,-0.28,1.33,-139.78,-34.57,-213.24
0.87,-0.07,1.31,-129.68,-39.54,-205.26
0.71,-0.16,1.12,-119.35,-40.70,-181.29
0.58,-0.47,0.97,-118.70,-28.55,-173.68
0.43,-0.60,0.96,-115.60,-6.13,-186.19
0.30,-0.52,1.21,-102.27,-3.44,-199.58
0.10,-0.31,1.10,-76.36,-25.28,-199.10
-0.08,-0.17,0.87,-104.15,-46.84,-173.56
-0.03,-0.50,1.07,-189.13,-75.13,-134.92
0.07,-0.82,1.27,-242.54,-119.57,-114.89
0.07,-0.84,1.54,-226.29,-125.18,-112.75
-0.10,-0.36,1.68,-157.14,-100.62,-80.61
0.04,-0.32,1.76,-149.63,-88.52,-3.72
0.46,-0.81,2.00,-183.22,-79.68,49.76
0.78,-1.12,2.00,-168.55,-53.22,26.60
0.67,-0.78,2.00,-122.94,-19.62,-26.12
0.45,-0.26,2.00,-85.87,29.48,-35.70
0.37,-0.03,2.00,-46.65,80.80,-28.12
0.50,0.32,2.00,-44.57,70.38,-7.21
0.74,0.04,2.00,-36.70,39.63,2.06
0.73,-0.00,1.67,3.72,59.28,-20.94
0.49,0.07,1.18,38.23,98.05,-43.74
0.27,0.22,1.19,46.95,171.84,-47.44
0.29,0.21,1.66,25.15,174.79,-36.32
0.34,0.18,1.75,10.77,97.05,-43.85
0.32,0.29,1.52,-9.69,10.64,-51.88
0.28,0.45,1.16,-30.38,-49.53,-43.45
0.44,0.36,0.89,-63.06,-55.50,-11.22
0.83,-0.02,0.99,-38.90,-6.12,-11.63
1.05,-0.30,1.18,19.51,32.78,-56.67
1.13,-0.14,1.27,51.38,28.49,-104.40
1.15,0.12,1.13,38.15,13.88,-130.53
1.36,-0.11,1.61,-21.00,41.48,-96.54
1.73,-0.67,2.00,65.67,96.59,-103.49
1.62,-1.04,2.00,80.02,65.16,-120.55
1.44,-1.54,2.00,65.45,6.97,-147.85
0.90,-1.09,2.00,110.03,-33.39,-196.02
0.37,-0.66,2.00,84.93,-61.21,-177.51
0.16,-0.50,1.76,59.75,-74.28,-137.12
0.03,-0.37,1.45,17.81,-91.11,-100.39
0.06,-0.61,1.32,-38.69,-97.69,-78.96
-0.06,-0.63,1.22,-11.20,-66.87,-99.55
-0.33,-0.50,1.11,-0.21,-32.57,-103.99
-0.50,-0.36,1.12,12.28,-7.79,-92.19
-0.64,-0.34,1.06,12.27,-11.30,-77.78
-0.69,-0.33,0.98,-10.12,-34.03,-64.32
-0.64,-0.19,0.91,-24.87,-53.28,-50.09
-0.57,-0.00,0.81,-9.80,-41.20,-33.51
-0.51,0.22,0.87,-1.79,-15.40,-11.49
-0.49,0.55,1.02,6.15,-0.31,-10.06
-0.68,1.08,1.35,-35.35,-34.10,47.99
-0.15,0.92,1.74,-63.39,-67.25,158.02
0.38,0.11,2.00,-16.46,13.89,245.91
1.18,-0.91,2.00,3.19,111.84,249.99
1.39,-1.18,2.00,37.03,35.44,214.58
1.27,-0.85,2.00,48.14,-85.08,111.51
0.88,-0.44,2.00,70.25,-70.98,27.51
0.42,0.31,1.98,97.44,-17.96,19.76
0.34,0.34,1.74,90.24,-0.45,62.73
0.39,0.18,1.31,93.33,-21.68,78.77
0.42,0.05,0.87,99.35,-31.23,66.87
0.33,0.15,0.49,109.84,-15.07,51.63
0.24,0.33,0.25,108.68,8.63,54.34
0.19,0.41,0.21,101.58,30.87,73.07
0.22,0.32,0.41,89.23,40.97,94.60
0.41,0.18,0.73,71.84,-10.02,102.29
0.74,0.20,0.51,85.40,-53.44,86.54
0.96,0.39,0.30,76.73,0.38,62.02
1.10,-0.08,1.26,-27.60,69.64,71.91
1.44,-0.24,2.00,-24.35,78.95,52.18
1.27,-0.27,2.00,24.84,-1.17,15.07
1.21,-0.45,2.00,-2.85,-75.86,-1.45
1.10,-0.40,2.00,15.15,-73.56,-41.53
0.85,-0.01,1.83,39.16,-32.15,-81.70
0.48,0.28,1.69,9.00,-1.91,-81.38
0.31,0.20,1.85,-10.15,-1.30,-68.05
0.17,0.17,1.63,10.14,-20.00,-71.03
-0.02,0.24,1.20,19.04,-22.65,-72.20
-0.14,0.25,1.00,13.06,-14.33,-53.37
-0.27,0.07,0.89,31.23,2.37,-29.95
-0.43,0.01,0.74,73.43,21.71,-9.38
-0.57,0.07,0.60,89.48,30.14,23.03
-0.54,-0.07,0.75,44.98,22.92,81.11
-0.33,-0.27,1.03,37.01,6.41,112.11
0.01,-0.07,0.93,69.37,4.75,101.73
-0.35,0.59,0.99,61.41,40.32,94.41
-0.09,0.35,2.00,-28.79,39.25,190.65
0.41,-0.20,2.00,-16.49,41.28,238.73
1.10,-1.06,2.00,-52.99,44.60,232.86
1.53,-0.87,2.00,40.31,25.95,101.50
1.01,0.15,2.00,86.30,44.88,7.51
0.44,0.83,2.00,83.61,93.06,18.12
0.24,0.87,2.00,84.67,100.95,84.45
0.31,0.43,2.00,88.73,52.41,130.00
0.36,0.06,1.66,81.15,15.19,134.29
0.28,0.18,1.07,76.60,22.83,129.36
0.26,0.29,0.76,68.27,53.22,149.73
0.41,0.10,0.69,55.71,75.58,176.48
0.71,-0.21,0.70,40.74,58.16,170.68
0.91,-0.27,0.54,43.16,37.18,131.16
0.93,0.03,0.61,62.69,25.69,92.74
0.89,0.25,0.57,76.74,-3.76,75.01
0.93,0.13,0.45,80.35,-33.00,50.62
0.91,0.10,0.58,35.74,-60.93,8.22
1.15,0.83,0.91,24.96,-66.25,-50.01
0.44,0.95,1.59,-4.93,2.54,-35.65
0.88,0.93,2.00,60.68,70.88,-6.75
0.50,0.10,2.00,-17.46,20.85,18.10
0.72,-0.65,2.00,-96.54,-43.50,-10.33
0.51,-0.39,2.00,-39.34,-39.81,-88.17
0.12,0.22,2.00,-1.23,-17.74,-131.86
-0.26,0.62,1.56,12.39,11.64,-125.25
-0.43,0.64,1.34,-5.64,16.98,-83.94
-0.37,0.31,1.31,-24.44,10.98,-40.72
-0.22,-0.09,1.17,-21.53,0.18,-21.50
-0.14,-0.12,0.98,14.95,5.46,-20.98
-0.26,0.18,0.66,49.23,14.11,-2.57
-0.40,0.22,0.61,30.58,34.86,65.85
-0.25,-0.20,1.14,22.16,42.20,136.16
0.04,-0.60,1.49,50.68,27.15,142.33
0.19,-0.28,1.29,97.80,1.87,88.99
-0.15,0.74,0.95,102.81,5.25,54.26
-0.38,1.05,1.27,-18.25,-0.11,135.67
0.26,0.53,1.83,-44.43,4.95,192.30
0.58,-0.20,2.00,-69.24,27.47,183.40
1.01,-0.46,2.00,-61.45,17.88,108.78
0.83,0.05,2.00,41.56,25.40,17.50
0.55,0.48,2.00,46.21,47.50,-8.94
0.35,0.62,2.00,28.59,71.81,-4.20
0.21,0.67,2.00,32.91,81.95,7.97
0.13,0.58,2.00,18.74,68.29,32.10
0.09,0.41,2.00,25.12,35.03,58.23
0.09,0.28,1.63,26.82,-4.55,77.26
0.05,0.28,1.21,12.12,-25.21,92.95
0.00,0.34,1.08,9.92,-24.62,108.95
0.02,0.30,0.96,10.84,-32.17,129.72
0.19,0.04,1.00,-8.93,-38.68,143.46
0.32,-0.10,1.15,8.04,-33.36,116.94
0.20,-0.03,1.28,28.22,-43.36,85.55
0.37,0.24,1.31,70.39,-53.14,67.54
0.56,0.54,1.00,80.31,-35.14,50.20
0.32,0.13,1.33,-1.18,18.94,65.73
0.16,0.17,2.00,28.34,67.68,65.82
0.08,0.40,2.00,41.98,-13.93,85.83
0.53,-0.18,1.99,-68.67,-93.32,107.27
0.99,-0.34,1.50,-72.25,-81.54,33.23
0.49,0.08,1.50,-35.77,-2.66,-49.55
-0.09,0.44,1.79,-46.44,82.79,-48.87
-0.15,0.20,2.00,-22.07,106.03,-8.32
-0.18,0.03,2.00,20.49,66.93,0.82
-0.23,-0.10,1.85,-10.06,17.23,5.63
-0.24,0.05,1.42,2.61,10.41,0.06
-0.44,0.38,1.13,42.45,47.65,8.93
-0.52,0.55,1.09,73.66,85.14,54.38
-0.38,0.33,1.28,98.13,95.16,104.63
-0.23,0.07,1.24,81.75,49.56,129.09
-0.18,-0.16,1.29,32.79,-2.69,144.43
-0.18,-0.19,1.51,46.51,-22.53,147.83
-0.24,0.02,1.35,124.50,-30.70,140.98
-0.21,0.12,1.20,109.66,-35.10,161.71
-0.10,0.01,1.40,67.50,-20.53,174.02
-0.03,0.15,1.87,90.44,21.21,174.69
0.08,0.40,2.00,100.50,42.88,209.01
0.55,-0.08,2.00,-27.02,-4.58,249.99
1.09,-0.60,2.00,-58.21,10.21,211.85
1.03,-0.36,2.00,1.34,87.62,119.19
0.55,0.24,2.00,55.13,146.48,65.73
0.14,0.52,2.00,108.77,138.57,56.93
-0.07,0.48,1.95,91.15,93.72,70.31
-0.11,0.39,1.51,65.45,68.31,85.19
-0.03,0.32,1.16,39.12,51.45,101.39
0.05,0.17,0.85,31.19,63.54,119.03
0.20,0.02,0.80,19.12,78.74,133.17
0.37,-0.24,0.89,-2.49,56.99,142.40
0.61,-0.51,0.91,9.73,17.27,135.40
0.78,-0.46,0.77,32.75,-34.36,114.43
0.77,-0.29,0.57,44.78,-78.27,87.10
0.69,-0.01,0.39,35.73,-105.23,49.95
0.71,0.42,0.53,-15.79,-105.48,18.67
0.57,1.06,1.01,-3.90,-76.99,-4.63
0.57,1.07,1.97,-12.21,-34.77,31.27
0.36,0.94,2.00,56.98,-15.53,43.67
0.32,0.04,2.00,-85.40,-48.36,98.34
0.96,-1.10,2.00,-199.39,-70.09,51.38
0.90,-0.31,2.00,-111.16,12.70,-100.29
0.36,0.55,2.00,-53.79,101.52,-167.17
-0.06,0.98,2.00,-17.65,118.48,-150.49
-0.04,1.13,2.00,-1.08,68.52,-85.40
0.26,0.44,2.00,-33.87,-4.48,-32.33
0.37,-0.22,1.88,-22.65,-34.13,-46.97
0.11,-0.23,1.42,32.33,-25.87,-82.38
-0.14,-0.12,1.07,74.67,-14.30,-74.89
-0.27,-0.22,0.72,115.30,-18.34,-51.08
-0.43,-0.29,0.44,95.65,-38.37,-20.61
-0.42,-0.42,0.67,14.53,-70.05,33.87
-0.38,-0.50,0.72,4.76,-83.52,53.38
-0.35,-0.03,0.84,33.45,-53.91,55.89
-0.69,0.57,1.08,45.05,-42.67,78.14
-0.58,0.43,1.46,-27.39,-64.95,164.93
-0.04,-0.06,1.83,-44.13,-60.09,205.77
0.34,-0.42,2.00,-48.22,-6.32,186.91
0.51,-0.43,2.00,-11.05,57.54,156.64
0.55,-0.18,2.00,49.96,69.70,115.73
0.41,0.43,2.00,49.51,66.93,77.37
0.13,0.76,2.00,-4.26,81.37,97.98
0.14,0.59,2.00,10.24,94.27,146.10
0.49,0.15,1.87,41.68,73.28,167.30
0.85,-0.11,1.36,32.77,31.12,156.25
